,I0,I1,I2,O0,O1,O2,O3,O4,O5,O6
76,-7.033190601758224,-24.309208288040317,29.929204466215573,-94.07151630190515,23.554092673262335,69.91148293611457,99.10892595746824,-4.629916019467352,-16.35577871245646,2.689761801357466
77,-7.847346241328067,-11.470254679375987,31.321237736096002,-85.74004834000998,24.137223825590965,54.155317202638145,94.37390540113036,0.7884722031710105,-0.14510204671178473,-6.488885377532681
78,-7.19335413902065,12.32093181948362,19.48526730763925,-78.33374768603758,24.486918946337227,40.41482471391808,79.68269674504455,-1.0433733231582876,0.5816801281861824,-6.938845117128738
79,-7.19335413902065,12.32093181948362,19.48526730763925,-81.4772345118298,24.50732310421349,41.9561321027182,76.56085746081703,-0.43836183529123884,0.03768928825683804,-5.543381973711439
80,5.070897459462177,-22.913750154593338,27.75268428354734,-95.12147261257476,23.571892386625013,66.6272572716338,97.17023745635726,-46.10131600773996,-16.863836263812058,4.396487821421904
81,-7.70899944433612,12.161781790330004,19.299899288871917,-80.89126396632926,24.440581296867933,42.14169479645871,79.07428939452609,-0.6336472197635374,0.18080740634648196,-5.804417780257628
82,-1.807221824542212,-23.843348167061084,32.19488729442119,-95.57592192315683,23.463429380261047,70.2448491788845,98.98678534581595,-56.71969426071111,-17.457605028039524,4.398000266120165
83,-12.004400541832391,-23.500817836760614,18.90627424590067,-94.8524064635227,23.06632156590945,76.52595658201184,81.55672846067952,-74.45709134868119,-18.334995619973302,2.779556617406825
84,-7.464952152056435,13.064625504030394,18.73030970981239,-79.20072188712183,24.630905978861236,39.00406077343753,79.52702584141653,-1.0439125461846896,0.42091074292241426,-6.885077351589746
85,-12.062300671636802,-23.070395695783066,18.782339698323582,-94.83178585252944,22.969775774000013,77.24633895150743,85.33972389380192,-74.21665583336002,-18.527675136823703,2.6184188879143493
86,2.3770131625896185,-23.406063033821106,31.315927951748176,-95.31425663883914,23.591560020087723,66.70526245881335,94.44854872887274,-46.07115657272089,-16.849469568732395,4.321874474551609
87,-12.014635140666417,-17.118493058781617,17.906789734467267,-93.90106716728184,23.13832017737257,73.82418390397275,75.85203431219759,-45.74248762364897,-17.013164029518947,2.592269552118767
88,-7.8311456762589895,19.40170133712717,19.766722179425308,-81.06708587477989,25.112363686892245,32.90060753426378,80.18202499047915,-0.30572177145921287,-0.25689533775049833,-5.831664258846951
89,-12.060571087315921,22.560141485927907,35.45553226639387,-71.78169341026054,25.323252554651944,27.805440044804122,102.85260708035909,-5.782938651129456,0.5646395879013437,-17.544350000219012
90,-7.524065294659341,12.162774402730212,19.413995855673726,-82.26310556360903,24.300267319681893,44.08359052074036,76.3695240533893,-0.5078155067482428,-0.07623045103406212,-5.1771117267857925
91,2.5608972243634534,-17.190112604663135,30.909799092794323,-92.65185438978227,23.784888758407973,57.809528219860724,99.17730757038805,-2.875707800510924,-7.716242327250768,2.7539786745408414
92,5.958941704495723,11.512236457355911,20.513393332954358,-93.19307284406389,24.044217734287816,55.89340491399847,74.06933263432956,-2.8956928176594756,-12.687234446814195,1.0225045549534673
93,5.958941704495723,11.512236457355911,20.513393332954358,-94.57197490140632,23.90388833201761,59.06832999614558,73.23773398671042,-4.234746136610935,-16.7755435657458,3.6773689137905206
94,-8.012927446136068,-23.100234114324294,35.492171527808836,-88.27533662224812,24.17552329681117,56.42772856113203,99.8173017532372,-1.3982844448667662,-0.3803302094867431,-5.88458776407518
95,-12.439920528862158,20.97224916686213,38.512934390975154,-74.334883297403,25.381253387636256,29.768366314871876,104.37608042162711,-14.862254951865294,0.7861330459414821,-18.655869352113186
96,2.4860239302801745,-17.00790753229805,18.942105775345233,-94.44747589595643,23.457033028105375,68.68269906810383,75.46482301835587,-57.004577500849884,-17.138906441742463,3.29430741430579
97,-12.37284628023492,21.10578679757065,36.514454302269215,-74.30194952917432,25.240925873450454,29.99709251999684,103.4083962393675,-6.3866129662724305,0.6598343485260916,-17.416027405332173
98,-12.37284628023492,21.10578679757065,36.514454302269215,-74.36995848806687,25.153869540155135,30.07457478707432,102.81212793391524,-4.794463397131901,0.5442969315402565,-16.469643765664557
99,-11.799789999120955,10.140905375079019,37.23043620287303,-82.31052205313216,24.328369871699067,51.18444471292416,100.85403377181188,-1.1592283125838336,0.08221234140732936,-8.399663816627992
100,-7.573216641364513,-17.152681332061317,34.55513441783934,-88.64223589251384,24.098471878757998,55.794642036772565,99.33558138104571,-0.9991328436754718,-0.7046243009057109,-5.66051455416517
101,-7.573216641364513,-17.152681332061317,34.55513441783934,-87.67344198339148,24.247145109778053,53.71213181951745,100.18002727927879,-1.495170369508373,-0.27213029265160316,-7.067047068747074
102,-6.767637911714498,-24.079941752623746,37.93822640852666,-94.40671558365491,23.553271947150897,66.14376676403538,101.68958581342001,-16.700270648357428,-16.72414296754159,4.046549386223831
103,-7.036287417308976,12.645099971120583,20.180015993656998,-82.45350070088094,24.560045418953145,43.50469676905091,80.68802659441704,0.18526194644659344,-0.04804351959479347,-5.366880709283
104,-7.407569883372611,-24.32278421323021,36.00163139816366,-92.40759589832189,23.92658601922156,60.73221884364834,101.54801484490619,-4.935004437553115,-3.021903645143694,-0.6075323926235221
105,-7.812039957910458,-17.066746171699023,19.685832326338826,-94.01787949421168,23.24684350646745,72.55506669994301,76.37091412904806,-45.29783347077813,-16.804451529769942,2.7203069888633578
106,-7.372863239741916,20.297306606240262,37.702420849202944,-75.30108028910806,25.390746606083745,30.035211890673303,104.33789332555256,-14.385436697903652,0.7256482917690951,-18.160225217055732
107,-7.0240303657662055,-24.06719165906037,38.57729040359959,-94.81064643029472,23.54649294057969,66.93169134237945,101.72256450251994,-42.75293000128255,-17.207694972078347,4.312553033638643
108,-7.0240303657662055,-24.06719165906037,38.57729040359959,-94.81289567348287,23.56352071918624,66.6809686344941,102.99224454588878,-36.89974112078576,-17.605740993553557,4.432051797934793
109,-6.5714304585263,13.492847333166486,19.88209931445982,-81.19263468216455,24.772313990709378,39.29397442166534,80.88199826072409,-0.09010927828556681,0.06870106817395372,-5.998312479078882
110,-12.08371088450364,11.828730710982988,20.108857242148744,-80.03215419389568,24.43709992892451,43.05854337979805,81.30868304650667,-0.3096357235088463,0.4422884277297119,-6.4298589265350214
111,-12.036000044827805,12.128498379529148,37.49631507904898,-79.76165903675407,24.516568095396657,44.68594508631426,101.8919640183268,-1.7275744952982865,0.2286380308233144,-10.194611862387774
112,-7.727444095591741,-17.138047741692052,35.99816329085232,-91.41124914583867,23.95143468868941,58.67655605603959,100.60734568981358,-2.934909140670831,-2.526566600604226,-4.094702498424076
113,-12.66444769404743,-12.16096039084313,19.222408666920465,-93.1396932077302,23.489300570117344,69.30544612912007,76.75501364970538,-4.386885654441597,-15.710549500495151,0.58380227388106
114,-7.727444095591741,-17.138047741692052,35.99816329085232,-87.7485181298741,24.152297568048883,54.56387229461669,99.23548463522073,-0.7066964600140169,-0.45973029092494044,-6.2307340612725195
115,-6.510157471933177,18.313231748970225,19.98993593057733,-81.02558166519158,25.203789474932123,32.45529772683511,80.85787419167016,-0.3991314716353511,-0.29649554898088537,-6.091425272223477
116,-6.510157471933177,18.313231748970225,19.98993593057733,-86.66399357797478,25.058119538656484,37.87960634182676,76.7597197251782,0.5179609015976168,-0.7252903981186358,-4.491538312690477
117,-6.510157471933177,18.313231748970225,19.98993593057733,-76.17167274180728,25.297771512438196,30.087232335828407,87.19456713249258,-1.2162563399314141,0.0615935672646204,-7.474491319160903
118,-11.902326061511847,12.150198059616814,20.030344321600037,-81.01405617183002,24.469143781864837,42.92705146243431,80.9355950286264,-0.10404595669866046,0.28139544801124616,-6.059808041569939
