   490	6.279136 0.000000 0.074488 0.000000 0.000000 24.000000 -95.000000 24.032949 55.828970 86.025224 -44.718062 -19.847757 3.472435 -0.206347 -0.000270 0.367206 -0.203923 0.006400 0.357909 -0.002424 -0.006670 0.009298 
   491	-1.860566 0.000000 0.074488 0.000000 0.000000 24.000000 -92.734069 24.084484 54.623066 79.637147 -0.279735 0.000000 -2.405141 -0.224438 -0.000277 0.337674 -0.224437 -0.000268 0.337668 -0.000001 -0.000009 0.000007 
   492	-5.228170 0.000000 0.074488 0.000000 0.000000 24.000000 -88.518771 24.148820 53.117594 80.715095 -0.626732 0.000000 -2.986545 -0.230711 -0.000279 0.324650 -0.230710 -0.000274 0.324647 -0.000001 -0.000005 0.000003 
   493	-10.900922 0.000000 0.074488 0.000000 0.000000 24.000000 -81.544516 24.244868 50.870070 82.525762 -0.666026 -0.000000 -4.179364 -0.239446 -0.000278 0.302118 -0.239446 -0.000274 0.302116 -0.000000 -0.000004 0.000002 
   494	-19.430141 0.000000 0.074488 0.000000 0.000000 24.000000 -71.267197 24.362797 48.110525 85.302862 -0.891814 0.000000 -5.865632 -0.248238 -0.000278 0.267153 -0.248238 -0.000275 0.267151 -0.000000 -0.000004 0.000002 
   495	-25.357002 0.000000 0.074488 0.000000 0.000000 24.000000 -64.118215 24.428470 46.574822 87.308130 -1.298958 -0.000511 -6.881385 -0.251283 -0.000278 0.241972 -0.251283 -0.000274 0.241970 -0.000001 -0.000005 0.000002 
   496	-35.690123 0.000000 0.074488 0.000000 0.000000 24.000000 -51.979190 24.509901 44.668297 90.594354 -0.823651 0.000000 -9.230107 -0.250342 -0.000278 0.198161 -0.250342 -0.000276 0.198160 0.000001 -0.000002 0.000001 
   497	-31.099432 0.000000 -14.093353 0.000000 0.000000 43.000000 -55.020197 28.976325 40.170497 106.000000 -36.814493 0.000000 -20.000000 -0.185557 0.031647 0.252023 -0.195688 0.027098 0.256471 0.010131 0.004549 -0.004448 
   498	-26.989561 0.000000 -24.774704 0.000000 0.000000 43.000000 -61.050111 37.966858 38.766431 106.000000 -36.814608 0.000000 -20.000000 -0.175900 0.056466 0.268298 -0.193824 0.050641 0.278396 0.017924 0.005825 -0.010098 
   499	-12.857091 0.000000 -37.867183 0.000000 0.000000 43.000000 -70.455464 31.212494 26.430349 106.000000 -36.814623 0.000000 -20.000000 -0.145446 0.084221 0.310273 -0.163580 0.080733 0.328454 0.018134 0.003488 -0.018181 
   500	2.090355 0.000000 -51.783410 0.000000 0.000000 43.000000 -94.979695 52.716632 36.911568 106.000000 -36.814789 0.000000 -20.000000 -0.095378 0.108747 0.342409 -0.109378 0.108520 0.370077 0.013999 0.000227 -0.027668 
   501	2.090355 0.000000 -47.340498 0.000000 0.000000 38.000000 -85.171807 39.073917 23.435137 106.000000 -36.814581 0.000000 -20.000000 -0.106178 0.114063 0.344326 -0.118061 0.114555 0.365392 0.011883 -0.000492 -0.021065 
   502	2.090355 0.000000 -41.082883 0.000000 0.000000 38.000000 -88.790184 50.854588 36.039607 106.000000 -36.814632 0.000000 -20.000000 -0.117835 0.102473 0.344864 -0.127246 0.101800 0.359776 0.009411 0.000672 -0.014913 
   503	2.090355 0.000000 -29.946070 0.000000 0.000000 38.000000 -78.865059 25.430287 26.325594 106.000000 -36.814596 0.000000 -20.000000 -0.135517 0.078580 0.345525 -0.138408 0.077849 0.349473 0.002891 0.000731 -0.003948 
   504	2.090355 0.000000 -18.408857 0.000000 0.000000 38.000000 -80.168081 25.122390 30.336089 106.000000 -1.657967 -0.000009 -14.347302 -0.148549 0.050873 0.346002 -0.148592 0.050911 0.345977 0.000044 -0.000038 0.000025 
   505	2.090355 0.000000 -11.332075 0.000000 0.000000 38.000000 -83.329977 24.846973 36.780812 103.401855 -2.106876 0.000000 -11.106148 -0.153722 0.032711 0.346190 -0.153725 0.032715 0.346187 0.000003 -0.000004 0.000003 
   506	2.090355 0.000000 0.262886 0.000000 0.000000 38.000000 -90.908571 24.335622 48.746432 98.355620 -1.250609 0.000000 -7.837857 -0.157250 0.002072 0.346319 -0.157251 0.002074 0.346317 0.000001 -0.000002 0.000002 
   507	2.090355 0.000000 13.422224 0.000000 0.000000 38.000000 -95.000000 23.726331 63.003849 101.496118 37.856169 -12.013454 6.207478 -0.153715 -0.032745 0.346190 -0.154211 -0.024010 0.337511 0.000496 -0.008735 0.008679 
   508	2.090355 0.000000 15.191505 0.000000 0.000000 30.000000 -95.000000 23.568191 66.704322 95.674905 -63.312058 -20.768378 1.168971 -0.178160 -0.050621 0.347080 -0.176370 -0.031194 0.329483 -0.001790 -0.019427 0.017597 
   509	2.090355 0.000000 3.367820 0.000000 0.000000 30.000000 -95.000000 23.825451 60.684436 92.384652 1.869584 -15.930120 6.487787 -0.184865 -0.013805 0.347325 -0.184728 -0.012992 0.346405 -0.000137 -0.000812 0.000919 
   510	2.090355 0.000000 -8.365495 0.000000 0.000000 30.000000 -86.089920 24.643392 41.544619 93.810242 -1.529186 0.000000 -7.929968 -0.183925 0.022996 0.347290 -0.183927 0.023001 0.347286 0.000001 -0.000005 0.000004 
   511	2.090355 0.000000 -19.196553 0.000000 0.000000 30.000000 -79.332886 25.166540 29.302955 99.498664 -1.919645 0.000000 -11.032837 -0.176386 0.056383 0.347016 -0.176388 0.056385 0.347014 0.000002 -0.000002 0.000002 
   512	2.090355 0.000000 -34.078527 0.000000 0.000000 30.000000 -74.324075 25.765778 15.280794 106.000000 -3.095132 0.000000 -16.786750 -0.156139 0.098658 0.346278 -0.156150 0.098663 0.346275 0.000011 -0.000005 0.000003 
   513	2.090355 0.000000 -45.519522 0.000000 0.000000 30.000000 -75.769785 35.571816 15.341847 106.000000 -36.814622 0.000000 -20.000000 -0.133563 0.126780 0.345456 -0.138131 0.127401 0.351788 0.004568 -0.000620 -0.006333 
   514	2.090355 0.000000 -35.642593 0.000000 0.000000 33.000000 -76.436036 27.949981 20.145873 106.000000 -36.814631 0.000000 -20.000000 -0.139918 0.100811 0.345687 -0.142530 0.100622 0.349134 0.002612 0.000188 -0.003447 
   515	2.090355 0.000000 -32.611122 0.000000 0.000000 33.000000 -76.746992 32.934827 24.798175 106.000000 -36.814631 0.000000 -20.000000 -0.145074 0.093458 0.345875 -0.145440 0.093413 0.346340 0.000366 0.000045 -0.000465 
   516	2.090355 0.000000 -27.386744 0.000000 0.000000 33.000000 -76.000159 25.528126 20.877893 105.998082 -4.144817 -0.000897 -16.778512 -0.152996 0.080271 0.346164 -0.153737 0.080674 0.345913 0.000741 -0.000403 0.000251 
   517	2.090355 0.000000 -19.544257 0.000000 0.000000 33.000000 -78.602528 25.229852 27.821446 103.478653 -2.234274 -0.000001 -12.571330 -0.162560 0.059245 0.346512 -0.162566 0.059251 0.346507 0.000006 -0.000006 0.000005 
   518	2.090355 0.000000 -11.737823 0.000000 0.000000 33.000000 -82.470688 24.900126 35.537039 99.766239 -1.700295 0.000000 -10.480637 -0.169115 0.037329 0.346751 -0.169116 0.037331 0.346750 0.000001 -0.000002 0.000001 
   519	2.090355 0.000000 -7.830325 0.000000 0.000000 33.000000 -84.879143 24.720989 39.728840 97.908396 -1.516273 0.000000 -9.258311 -0.171275 0.026025 0.346829 -0.171277 0.026029 0.346827 0.000001 -0.000003 0.000002 
   520	2.090355 0.000000 1.529312 0.000000 0.000000 33.000000 -92.228168 24.239816 50.988304 93.396112 -0.923267 0.000000 -6.268718 -0.173286 -0.001499 0.346903 -0.173286 -0.001496 0.346901 0.000001 -0.000003 0.000002 
   521	-6.858852 0.000000 13.628787 0.000000 0.000000 28.000000 -95.000000 23.368591 71.374955 88.134229 -45.922394 -20.216312 3.025389 -0.205842 -0.041502 0.320271 -0.204622 -0.036997 0.316649 -0.001219 -0.004506 0.003622 
   522	-17.385474 0.000000 20.139450 0.000000 0.000000 28.000000 -95.000000 22.999999 80.000000 87.361504 12.744694 -8.676242 5.240039 -0.213536 -0.063358 0.285394 -0.211808 -0.057229 0.282709 -0.001729 -0.006129 0.002684 
   523	-25.925943 0.000000 26.798593 0.000000 0.000000 28.000000 -91.290252 22.999999 80.000000 90.409012 -14.693309 -0.083890 10.249484 -0.212550 -0.083497 0.257571 -0.208138 -0.065082 0.254538 -0.004413 -0.018415 0.003033 
   524	-30.582927 0.000000 23.304335 0.000000 0.000000 28.000000 -86.528382 22.999999 80.000000 90.370767 -20.992727 -1.320519 11.814713 -0.216802 -0.078364 0.236133 -0.213833 -0.066540 0.234677 -0.002969 -0.011824 0.001456 
   525	-30.582927 0.000000 19.095821 0.000000 0.000000 28.000000 -86.237160 22.999999 80.000000 88.296097 -11.393754 -0.000049 9.309185 -0.221351 -0.065444 0.233287 -0.221148 -0.064745 0.233199 -0.000203 -0.000699 0.000088 
   526	-30.582927 0.000000 10.572108 0.000000 0.000000 28.000000 -69.639046 23.803798 61.191108 90.348711 0.124980 0.000000 -5.117771 -0.228007 -0.038196 0.229322 -0.228008 -0.038193 0.229321 0.000001 -0.000004 0.000001 
   527	-30.582927 0.000000 5.974905 0.000000 0.000000 28.000000 -63.376840 24.128391 53.595645 92.600481 -0.388921 0.000000 -7.564513 -0.230106 -0.023318 0.228079 -0.230106 -0.023313 0.228077 -0.000000 -0.000004 0.000002 
   528	-30.582927 0.000000 -1.813842 0.000000 0.000000 28.000000 -54.804533 24.604613 42.452052 96.505159 -1.020712 0.000000 -11.389897 -0.231325 0.002579 0.227358 -0.231326 0.002580 0.227357 0.000001 -0.000002 0.000001 
   529	-30.582927 0.000000 -12.008715 0.000000 0.000000 28.000000 -46.290984 25.141715 29.883880 101.931006 -2.712113 -0.000006 -14.581105 -0.228343 0.036236 0.229121 -0.228369 0.036267 0.229108 0.000025 -0.000031 0.000013 
   530	-30.582927 0.000000 -24.833306 0.000000 0.000000 28.000000 -39.539777 25.559422 20.109921 106.000000 -36.814631 0.000000 -20.000000 -0.217364 0.076923 0.235610 -0.217925 0.076833 0.235774 0.000561 0.000090 -0.000164 
   531	-19.294158 0.000000 -24.833306 0.000000 0.000000 28.000000 -50.875912 25.719064 16.565772 105.752635 -2.783245 -0.030543 -17.277693 -0.210942 0.079803 0.273271 -0.210944 0.079804 0.273270 0.000002 -0.000001 0.000001 
   532	-13.198895 0.000000 -24.833306 0.000000 0.000000 28.000000 -57.849838 25.658941 17.780802 104.315865 -2.814590 -0.000009 -15.735555 -0.204694 0.079935 0.294432 -0.204699 0.079939 0.294431 0.000006 -0.000004 0.000002 
   533	-0.408031 0.000000 -24.833306 0.000000 0.000000 28.000000 -72.373845 25.526811 20.872607 101.357358 -2.260168 0.000000 -12.915507 -0.184388 0.079950 0.336471 -0.184390 0.079952 0.336470 0.000002 -0.000002 0.000001 
   534	13.520682 0.000000 -24.833306 0.000000 0.000000 28.000000 -87.598975 25.357799 24.827491 98.332466 -2.244127 0.000000 -10.718178 -0.152479 0.079950 0.375660 -0.152481 0.079951 0.375659 0.000002 -0.000001 0.000002 
   535	24.783593 0.000000 -24.833306 0.000000 0.000000 28.000000 -95.000000 25.133364 30.079277 105.120642 -23.189784 -17.462458 5.660918 -0.120274 0.079950 0.401051 -0.121664 0.081777 0.394064 0.001390 -0.001826 0.006987 
   536	28.315935 0.000000 -17.611475 0.000000 0.000000 28.000000 -95.000000 24.979237 33.685840 106.000000 37.195398 -11.983821 4.616249 -0.114648 0.060753 0.411951 -0.119790 0.068189 0.389649 0.005142 -0.007436 0.022302 
   537	16.561953 0.000000 -17.611475 0.000000 0.000000 28.000000 -95.000000 24.817190 37.477740 99.259161 5.117543 -14.777197 6.503254 -0.146811 0.057784 0.390492 -0.146851 0.057990 0.389942 0.000040 -0.000206 0.000550 
   538	13.351715 0.000000 -17.611475 0.000000 0.000000 28.000000 -93.133469 25.004475 33.095280 94.162265 -0.940137 0.000000 -8.152415 -0.155792 0.057631 0.382554 -0.155794 0.057633 0.382551 0.000002 -0.000002 0.000002 
   539	0.304454 0.000000 -17.611475 0.000000 0.000000 28.000000 -78.748872 25.172273 29.168825 96.874746 -1.485712 -0.000006 -10.626745 -0.187560 0.057598 0.344980 -0.187592 0.057644 0.344939 0.000031 -0.000046 0.000041 
   540	-12.891852 0.000000 -17.611475 0.000000 0.000000 28.000000 -63.823627 25.318016 25.758417 100.314143 -1.533394 -0.000001 -12.763315 -0.210112 0.057599 0.300855 -0.210170 0.057663 0.300810 0.000058 -0.000065 0.000045 
   541	-24.211579 0.000000 -17.611475 0.000000 0.000000 28.000000 -50.827041 25.412523 23.546956 103.074197 -2.235957 0.000000 -15.709075 -0.221021 0.057597 0.259605 -0.221025 0.057600 0.259604 0.000004 -0.000002 0.000001 
   542	-33.432806 0.000000 -17.611475 0.000000 0.000000 28.000000 -40.059840 25.477142 22.174202 105.463275 -2.467188 -0.019903 -18.058849 -0.223763 0.057599 0.224937 -0.223767 0.057600 0.224937 0.000004 -0.000001 0.000001 
   543	-33.432806 0.000000 -30.781754 0.000000 0.000000 28.000000 -36.898353 25.934123 14.900426 106.000000 -36.813646 0.000000 -20.000000 -0.210245 0.094420 0.230166 -0.220702 0.093597 0.233043 0.010457 0.000823 -0.002877 
   544	-33.432806 0.000000 -42.332022 0.000000 0.000000 28.000000 -36.551956 43.139376 10.995830 106.000000 -36.814476 0.000000 -20.000000 -0.191675 0.125608 0.242317 -0.214866 0.127595 0.250911 0.023191 -0.001987 -0.008594 
   545	-33.432806 0.000000 -45.373519 0.000000 0.000000 28.000000 -35.128931 69.533726 18.294632 106.000000 -36.814599 0.000000 -20.000000 -0.185865 0.133120 0.246148 -0.211694 0.136515 0.256602 0.025829 -0.003395 -0.010455 
   546	-38.369039 0.000000 -38.302729 0.000000 0.000000 28.000000 -33.862925 26.160593 6.149828 106.000000 -36.814541 0.000000 -20.000000 -0.195794 0.120604 0.225077 -0.221315 0.122051 0.231945 0.025521 -0.001447 -0.006868 
   547	-29.895089 0.000000 -23.442522 0.000000 0.000000 28.000000 -39.662212 25.582765 19.563491 106.000000 -36.814630 0.000000 -20.000000 -0.216590 0.078854 0.236584 -0.217861 0.078660 0.236962 0.001271 0.000193 -0.000379 
   548	-20.720791 0.000000 -11.046156 0.000000 0.000000 28.000000 -56.101714 25.137580 29.980612 99.842763 -1.401343 0.000000 -13.618052 -0.224266 0.039902 0.264214 -0.224268 0.039903 0.264213 0.000003 -0.000002 0.000002 
   549	-8.935131 0.000000 -7.550843 0.000000 0.000000 28.000000 -72.165872 24.819214 37.430375 94.788837 -1.003377 0.000000 -9.093552 -0.214528 0.026191 0.306201 -0.214534 0.026215 0.306183 0.000006 -0.000024 0.000018 
   550	3.646561 0.000000 3.513360 0.000000 0.000000 28.000000 -95.000000 23.865138 59.755765 89.700878 -0.253953 -16.122394 6.426621 -0.193578 -0.008689 0.349318 -0.193490 -0.008327 0.348888 -0.000088 -0.000362 0.000430 
   551	4.350830 0.000000 3.471863 0.000000 0.000000 28.000000 -95.000000 23.891491 59.139104 91.855731 -26.412063 -18.656621 5.008963 -0.186932 -0.014771 0.358208 -0.185732 -0.008213 0.350360 -0.001199 -0.006558 0.007848 
   552	-4.035739 0.000000 -3.434356 0.000000 0.000000 28.000000 -84.617806 24.432664 46.475684 89.854089 -1.035172 0.000000 -6.296145 -0.204857 0.008635 0.330500 -0.204859 0.008647 0.330491 0.000002 -0.000013 0.000009 
   553	-8.174815 0.000000 -18.412058 0.000000 0.000000 28.000000 -68.549626 25.263333 27.038000 99.034868 -2.081091 0.000000 -12.095660 -0.204574 0.056865 0.314752 -0.204577 0.056867 0.314750 0.000003 -0.000002 0.000003 
   554	-14.041295 0.000000 -23.311848 0.000000 0.000000 28.000000 -60.252680 25.542053 20.522904 102.845402 -2.226521 -0.001609 -14.773747 -0.206346 0.072471 0.297907 -0.206349 0.072474 0.297906 0.000003 -0.000002 0.000001 
   555	-23.832800 0.000000 -28.348826 0.000000 0.000000 28.000000 -47.219196 25.751449 15.616070 106.000000 -23.337435 0.000000 -20.000000 -0.208764 0.088721 0.266192 -0.208766 0.088722 0.266192 0.000002 -0.000000 -0.000000 
   556	-31.943531 0.000000 -43.001395 0.000000 0.000000 28.000000 -39.174550 39.679319 9.370204 106.000000 -36.814631 0.000000 -20.000000 -0.189591 0.127381 0.249812 -0.211529 0.129500 0.258956 0.021938 -0.002119 -0.009144 
   557	-31.695541 0.000000 -47.568503 0.000000 0.000000 28.000000 -24.705587 92.788023 13.796761 106.000000 -36.814631 0.000000 -20.000000 -0.177512 0.142294 0.253468 -0.205521 0.147701 0.266604 0.028009 -0.005407 -0.013136 
   558	-20.476825 0.000000 -43.951924 0.000000 0.000000 28.000000 -51.314921 29.848820 5.693620 106.000000 -36.814613 0.000000 -20.000000 -0.177822 0.132989 0.282464 -0.193341 0.135115 0.292422 0.015518 -0.002125 -0.009958 
   559	-6.740294 0.000000 -32.237896 0.000000 0.000000 28.000000 -62.993054 25.921021 11.686498 105.993645 -5.610462 -0.067015 -17.639164 -0.182470 0.103909 0.318042 -0.182667 0.103983 0.318002 0.000198 -0.000074 0.000040 
   560	6.457977 0.000000 -22.437163 0.000000 0.000000 28.000000 -80.541004 25.377297 24.371226 99.074915 -2.148299 -0.000000 -11.057926 -0.172106 0.075060 0.356858 -0.172112 0.075067 0.356849 0.000006 -0.000007 0.000009 
   561	16.837597 0.000000 -12.148044 0.000000 0.000000 28.000000 -95.000000 24.640537 41.611423 97.446405 -25.834673 -18.095504 5.313831 -0.155761 0.043416 0.387103 -0.155824 0.044430 0.384835 0.000062 -0.001015 0.002268 
   562	4.590435 0.000000 -3.587506 0.000000 0.000000 28.000000 -92.914805 24.415488 46.877576 88.576858 -1.051970 0.000000 -5.591720 -0.186400 0.014674 0.358931 -0.186401 0.014678 0.358928 0.000000 -0.000004 0.000003 
   563	-3.189040 0.000000 -0.473865 0.000000 0.000000 28.000000 -87.256799 24.316872 49.185185 88.720449 -0.780246 0.000000 -5.496519 -0.203368 0.003088 0.333545 -0.203367 0.003093 0.333541 -0.000000 -0.000005 0.000004 
   564	-13.649368 0.000000 14.097116 0.000000 0.000000 28.000000 -93.058382 23.404808 70.527477 84.383201 -0.301767 -1.134429 -1.100957 -0.215318 -0.042987 0.296384 -0.215318 -0.042986 0.296382 -0.000000 -0.000001 0.000001 
   565	-18.799988 0.000000 17.668174 0.000000 0.000000 28.000000 -94.433806 23.078628 78.160089 84.141787 0.388569 -3.212580 0.322186 -0.217511 -0.055279 0.279367 -0.217510 -0.055275 0.279365 -0.000001 -0.000005 0.000002 
   566	-8.710951 0.000000 13.855822 0.000000 0.000000 28.000000 -95.000000 23.217490 74.910727 87.183648 -6.912956 -17.208655 6.133223 -0.210218 -0.046728 0.307783 -0.209399 -0.043896 0.305766 -0.000819 -0.002832 0.002017 
   567	-0.360913 0.000000 3.025659 0.000000 0.000000 28.000000 -93.915324 23.957929 57.584459 85.690388 -0.568179 0.000000 -3.436630 -0.201159 -0.013569 0.336644 -0.201159 -0.013566 0.336642 -0.000001 -0.000003 0.000002 
   568	13.197702 0.000000 -7.415042 0.000000 0.000000 28.000000 -95.000000 24.365573 48.045579 94.804373 49.322441 -10.512866 5.194005 -0.169233 0.021959 0.378345 -0.169063 0.024183 0.374454 -0.000170 -0.002224 0.003891 
   569	26.072283 0.000000 -12.193870 0.000000 0.000000 28.000000 -95.000000 24.738161 39.327020 103.785828 -42.334719 -19.327397 4.068560 -0.128649 0.038900 0.409258 -0.132396 0.049317 0.384850 0.003747 -0.010417 0.024408 
   570	20.264958 0.000000 -12.193870 0.000000 0.000000 28.000000 -95.000000 24.695350 40.328785 101.238584 -48.137267 -19.712517 3.508340 -0.140223 0.040039 0.400858 -0.141846 0.046948 0.385034 0.001623 -0.006909 0.015825 
   571	14.336124 0.000000 -12.193870 0.000000 0.000000 28.000000 -95.000000 24.601805 42.517754 97.110674 -19.729771 -17.565795 5.673317 -0.157531 0.040186 0.386319 -0.157582 0.041483 0.383526 0.000052 -0.001296 0.002793 
   572	3.453327 0.000000 -12.193870 0.000000 0.000000 28.000000 -85.596340 24.864059 36.381007 93.117820 -1.629640 0.000000 -8.439702 -0.185250 0.040206 0.355141 -0.185250 0.040208 0.355139 0.000001 -0.000002 0.000002 
   573	-3.074562 0.000000 -12.193870 0.000000 0.000000 28.000000 -78.219136 24.948775 34.398642 94.912140 -1.131886 0.000000 -9.229171 -0.198850 0.040209 0.334145 -0.198855 0.040225 0.334140 0.000005 -0.000016 0.000005 
   574	-13.220373 0.000000 -12.193870 0.000000 0.000000 28.000000 -66.698819 25.058268 31.836513 97.353982 -1.691834 0.000000 -11.646052 -0.215087 0.040211 0.298657 -0.215087 0.040212 0.298656 0.000001 -0.000002 0.000001 
   575	-22.085171 0.000000 -12.193870 0.000000 0.000000 28.000000 -56.521731 25.136976 29.994749 99.768000 -2.126860 0.000000 -13.413711 -0.223915 0.040209 0.265848 -0.223918 0.040213 0.265846 0.000004 -0.000004 0.000002 
   576	-36.581438 0.000000 -6.154557 0.000000 0.000000 28.000000 -43.981284 24.944450 34.499860 100.981463 -1.646424 0.000000 -14.479812 -0.229668 0.021810 0.208782 -0.229671 0.021812 0.208780 0.000003 -0.000002 0.000002 
   577	-36.581438 0.000000 -11.844522 0.000000 0.000000 28.000000 -39.675208 25.163613 29.371456 103.279088 -1.736358 -0.000001 -16.572031 -0.227652 0.035721 0.206406 -0.227654 0.035722 0.206405 0.000002 -0.000001 0.000001 
   578	-36.581438 0.000000 -21.188986 0.000000 0.000000 28.000000 -34.096805 25.500659 23.269073 106.000000 -36.814265 0.000000 -20.000000 -0.220953 0.065654 0.210967 -0.221513 0.065535 0.211062 0.000559 0.000118 -0.000095 
   579	-36.581438 0.000000 -26.454006 0.000000 0.000000 28.000000 -33.699326 25.630449 18.557367 106.000000 -36.814640 0.000000 -20.000000 -0.215558 0.081644 0.214949 -0.223175 0.080585 0.216424 0.007617 0.001059 -0.001475 
   580	-36.581438 0.000000 -41.044594 0.000000 0.000000 28.000000 -33.094220 45.394883 12.737001 106.000000 -36.814630 0.000000 -20.000000 -0.194528 0.122423 0.230556 -0.219445 0.124093 0.238051 0.024917 -0.001670 -0.007495 
   581	-36.581438 0.000000 -27.303099 0.000000 0.000000 28.000000 -41.852786 57.581301 36.048700 106.000000 -36.814470 0.000000 -20.000000 -0.212004 0.090384 0.217584 -0.223484 0.089258 0.219997 0.011480 0.001126 -0.002413 
   582	-36.581438 0.000000 -22.997676 0.000000 0.000000 28.000000 -34.950028 34.116313 24.118941 106.000000 -36.814364 0.000000 -20.000000 -0.217078 0.077536 0.213818 -0.222877 0.076619 0.214901 0.005800 0.000916 -0.001083 
   583	-36.581438 0.000000 -17.106428 0.000000 0.000000 28.000000 -35.041028 25.482280 21.914643 106.000000 -8.842672 0.000000 -20.000000 -0.222759 0.059172 0.209601 -0.222762 0.059173 0.209600 0.000003 -0.000001 0.000000 
   584	-36.581438 0.000000 -9.195877 0.000000 0.000000 28.000000 -40.014288 25.132633 30.096371 102.927790 -1.846067 0.000000 -16.534203 -0.227911 0.033739 0.205776 -0.227913 0.033740 0.205775 0.000001 -0.000001 0.000001 
   585	-36.581438 0.000000 -3.226711 0.000000 0.000000 28.000000 -44.742791 24.825323 37.287435 100.013518 -2.329550 -0.000000 -13.853822 -0.229903 0.014227 0.204298 -0.229906 0.014230 0.204296 0.000002 -0.000003 0.000001 
   586	-36.581438 0.000000 2.086092 0.000000 0.000000 28.000000 -49.856449 24.531902 44.153478 97.337063 -0.950958 0.000000 -11.636866 -0.230304 -0.003558 0.204000 -0.230306 -0.003553 0.203998 0.000003 -0.000005 0.000002 
   587	-36.581438 0.000000 13.217951 0.000000 0.000000 28.000000 -63.867771 23.803999 61.186398 91.742774 -0.795369 0.000000 -5.757886 -0.226870 -0.040274 0.206549 -0.226870 -0.040272 0.206549 0.000000 -0.000002 0.000000 
   588	-36.581438 0.000000 18.388585 0.000000 0.000000 28.000000 -72.983212 23.363202 71.501065 89.320584 -0.160276 0.000000 -2.454715 -0.223376 -0.056766 0.209142 -0.223374 -0.056756 0.209140 -0.000002 -0.000010 0.000002 
   589	-36.581438 0.000000 21.953374 0.000000 0.000000 28.000000 -81.119528 22.999999 80.000000 89.807531 -72.964933 -16.116879 17.943956 -0.220276 -0.067901 0.211444 -0.220094 -0.067227 0.211393 -0.000182 -0.000674 0.000051 
   590	-36.581438 0.000000 18.857722 0.000000 0.000000 28.000000 -78.463625 23.075403 78.235552 88.197458 -0.237746 -2.049657 -0.865445 -0.221208 -0.064782 0.210752 -0.221208 -0.064779 0.210751 -0.000000 -0.000003 0.000001 
   591	-36.581438 0.000000 6.404970 0.000000 0.000000 28.000000 -57.175406 24.139680 53.331469 94.148233 -1.133832 0.000000 -8.271905 -0.229037 -0.024713 0.204940 -0.229038 -0.024709 0.204938 0.000001 -0.000004 0.000002 
   592	-36.581438 0.000000 -0.243935 0.000000 0.000000 28.000000 -49.537398 24.548540 43.764155 97.507992 -1.319623 0.000000 -11.646907 -0.230317 -0.002564 0.203991 -0.230320 -0.002558 0.203988 0.000003 -0.000006 0.000002 
   593	-36.581438 0.000000 -10.017744 0.000000 0.000000 28.000000 -40.943340 25.075793 31.455965 102.259233 -0.969867 -0.010706 -16.379669 -0.228444 0.029818 0.205381 -0.228508 0.029854 0.205363 0.000064 -0.000036 0.000018 
   594	-36.581438 0.000000 -23.617332 0.000000 0.000000 28.000000 -35.089694 33.206610 25.048895 106.000000 -36.814626 0.000000 -20.000000 -0.218589 0.073167 0.212696 -0.222457 0.072479 0.213392 0.003868 0.000688 -0.000696 
   595	-36.581438 0.000000 -28.053485 0.000000 0.000000 28.000000 -34.435574 34.515614 21.361278 106.000000 -36.814602 0.000000 -20.000000 -0.213676 0.086409 0.216343 -0.223401 0.085272 0.218311 0.009725 0.001137 -0.001968 
   596	-36.581438 0.000000 -41.213191 0.000000 0.000000 28.000000 10.000000 100.000001 -9.346182 106.000000 -36.814632 0.000000 -20.000000 -0.194293 0.122772 0.230731 -0.218983 0.128206 0.238534 0.024690 -0.005434 -0.007804 
   597	-21.817658 0.000000 -48.520562 0.000000 0.000000 28.000000 -49.816682 37.720050 4.760778 106.000000 -36.814613 0.000000 -20.000000 -0.169887 0.142538 0.282323 -0.189407 0.146517 0.295457 0.019520 -0.003979 -0.013134 
   598	-17.191123 0.000000 -48.520562 0.000000 0.000000 28.000000 -57.130877 26.357206 2.124684 106.000000 -36.814597 0.000000 -20.000000 -0.164696 0.142608 0.295210 -0.180674 0.145981 0.307662 0.015977 -0.003374 -0.012451 
   599	-8.792780 0.000000 -48.520562 0.000000 0.000000 28.000000 -64.518679 25.981106 10.242109 106.000000 30.979224 -54.175622 -20.000000 -0.152729 0.142620 0.317468 -0.152738 0.142623 0.317474 0.000010 -0.000002 -0.000006 
   600	3.999115 0.000000 -48.520562 0.000000 0.000000 28.000000 -76.367044 28.678543 7.704335 106.000000 -36.811243 0.000000 -20.000000 -0.128750 0.142622 0.347235 -0.132823 0.143744 0.353174 0.004073 -0.001123 -0.005938 
   601	13.058588 0.000000 -48.520562 0.000000 0.000000 28.000000 -84.648102 27.367926 9.413039 106.000000 -36.813792 0.000000 -20.000000 -0.108006 0.142622 0.364781 -0.109306 0.143057 0.367315 0.001300 -0.000435 -0.002534 
   602	13.058588 0.000000 -45.292707 0.000000 0.000000 28.000000 -84.561669 26.014084 9.470431 106.000000 -29.877551 0.000000 -20.000000 -0.111313 0.137750 0.367280 -0.111314 0.137751 0.367281 0.000001 -0.000000 -0.000001 
   603	13.058588 0.000000 -32.651494 0.000000 0.000000 28.000000 -85.322435 25.713340 16.507825 102.988840 -2.893342 0.000000 -12.607916 -0.137098 0.105528 0.373792 -0.137114 0.105537 0.373781 0.000016 -0.000009 0.000010 
