,I1,u1,I2,u2,u3,I3,O1,O2,O3,O4,O5,O6,O7,x1,x2,x3,y1,y2,y3,u12,u13,u14
816,-27.108508,0,-9.79207,0,0,30,-50.776233,25.104615,30.751991,103.05585,-1.699989,0,-14.973577,-0.219491,0.034054,0.246685,-0.219493,0.034055,0.246684,0.000003,-0.000002,0.000001
817,-27.108508,0,-5.830468,0,0,30,-53.611558,24.909727,35.312369,101.116315,-1.624413,0,-13.482148,-0.221226,0.021517,0.245796,-0.221229,0.021521,0.245794,0.000003,-0.000004,0.000002
818,-27.108508,0,-2.697084,0,0,30,-56.04728,24.754741,38.939055,99.647535,-1.241765,0,-12.25873,-0.222026,0.011804,0.245386,-0.222028,0.011808,0.245385,0.000002,-0.000004,0.000001
819,-27.108508,0,5.582259,0,0,30,-63.888453,24.299691,49.587228,95.491184,-1.284521,0,-9.004857,-0.221861,-0.014354,0.24547,-0.221879,-0.014265,0.245432,0.000018,-0.00009,0.000038
820,-27.108508,0,-1.197587,0,0,30,-59.211451,24.565964,43.356438,97.840904,-0.671625,0,-11.043899,-0.222369,0.000499,0.245211,-0.22237,0.000502,0.245209,0.000001,-0.000003,0.000002
821,-27.108508,0,-11.448396,0,0,30,-51.060485,25.084154,31.230789,102.887255,-1.566201,0,-14.728029,-0.21972,0.032677,0.246567,-0.219723,0.03268,0.246565,0.000003,-0.000002,0.000002
822,-27.108508,0,-17.527298,0,0,30,-47.402832,25.366247,24.770754,105.477725,-3.577966,-0.020175,-17.127045,-0.215718,0.051454,0.248616,-0.215869,0.051545,0.248571,0.000152,-0.000091,0.000045
823,-27.108508,0,-22.829636,0,0,30,-45.17081,25.411809,23.563671,106,-36.426857,0,-20,-0.210847,0.067198,0.25111,-0.210937,0.067105,0.2512,0.000091,0.000093,-0.00009
824,-27.108508,0,-33.279328,0,0,30,-45.756285,31.29775,17.552011,106,-36.814615,0,-20,-0.197509,0.096561,0.257939,-0.210003,0.095654,0.26347,0.012495,0.000907,-0.005531
825,-27.108508,0,-47.285229,0,0,30,-49.512697,27.177256,4.791117,106,-36.81462,0,-20,-0.172714,0.130651,0.270634,-0.197818,0.133835,0.285418,0.025104,-0.003185,-0.014784
826,-27.623022,0,-49.608494,0,0,30,-50.334877,26.815801,1.323394,106,-36.814343,0,-20,-0.164763,0.139882,0.271085,-0.193726,0.145482,0.289107,0.028962,-0.0056,-0.018022
827,-16.655221,0,-38.640693,0,0,30,-55.814323,34.812603,14.33551,106,-36.814554,0,-20,-0.176545,0.115415,0.292781,-0.188854,0.115809,0.301506,0.012308,-0.000394,-0.008726
828,-8.135723,0,-30.121195,0,0,30,-62.726103,25.753131,15.576733,106,-14.774888,0,-20,-0.180047,0.093526,0.314542,-0.180049,0.093526,0.314543,0.000002,0,0
829,-2.105075,0,-24.090548,0,0,30,-70.654462,25.519063,21.053904,104.003205,-2.828571,0,-14.016846,-0.178678,0.076764,0.331631,-0.178686,0.07677,0.331626,0.000008,-0.000006,0.000005
830,7.34483,0,-14.640642,0,0,30,-85.27767,25.001864,33.156369,97.257046,-1.845001,0,-9.690006,-0.169229,0.048854,0.359359,-0.16923,0.048855,0.359357,0.000001,-0.000001,0.000002
831,14.320304,0,-7.665168,0,0,30,-95,24.445666,46.171409,98.1188,-56.823826,-20.26265,2.459662,-0.156327,0.027416,0.37897,-0.156382,0.028506,0.376969,0.000055,-0.001089,0.002002
832,14.263874,0,-7.721598,0,0,30,-95,24.423319,46.694314,99.428483,-13.463323,-17.105984,5.957148,-0.15171,0.021176,0.38427,-0.152165,0.026112,0.37547,0.000455,-0.004936,0.0088
833,11.249777,0,-10.735695,0,0,30,-95,24.611402,42.293177,94.467436,-1.139094,-3.038755,-3.383308,-0.158535,0.030589,0.3762,-0.158537,0.030593,0.376194,0.000002,-0.000005,0.000006
834,-3.006577,0,-24.992049,0,0,30,-72.364434,25.459425,22.449432,103.21385,-2.422607,0,-13.478039,-0.178014,0.073419,0.33503,-0.178017,0.073421,0.335027,0.000003,-0.000002,0.000002
835,-15.606201,0,-37.591673,0,0,30,-58.377704,34.076891,17.043795,106,-36.81431,0,-20,-0.178505,0.107682,0.300321,-0.185824,0.107576,0.305778,0.007319,0.000106,-0.005457
836,-30.028025,0,-52.013497,0,0,30,-47.452268,37.540981,4.332469,106,-36.814542,0,-20,-0.164278,0.140584,0.270585,-0.1937,0.146426,0.288854,0.029421,-0.005842,-0.01827
837,-22.978722,0,-53.73949,0,0,30,-54.756307,33.670659,2.520914,106,-36.813821,0,-20,-0.153787,0.145599,0.286726,-0.179796,0.152055,0.306998,0.026009,-0.006455,-0.020272
838,-12.389375,0,-53.73949,0,0,30,-64.293735,37.375511,6.148086,106,-36.81457,0,-20,-0.139698,0.145839,0.312572,-0.157621,0.150807,0.331662,0.017922,-0.004968,-0.019091
839,-7.695616,0,-53.73949,0,0,30,-69.010802,36.155956,6.941117,106,-36.814626,0,-20,-0.132124,0.145856,0.323036,-0.14699,0.150236,0.341142,0.014866,-0.00438,-0.018107
840,-3.818437,0,-53.73949,0,0,30,-74.286682,27.242133,4.860508,106,-36.814625,0,-20,-0.125165,0.145858,0.331286,-0.137733,0.149787,0.348432,0.012568,-0.003929,-0.017146
841,5.27771,0,-53.73949,0,0,30,-80.715536,41.583395,12.444457,106,-36.814568,0,-20,-0.106939,0.145858,0.348498,-0.115066,0.14888,0.363142,0.008127,-0.003022,-0.014645
842,17.826985,0,-53.73949,0,0,30,-93.240244,26.084874,9.698716,106,-36.81463,0,-20,-0.077761,0.145859,0.36711,-0.081662,0.147942,0.378289,0.003901,-0.002083,-0.011179
843,11.169196,0,-53.73949,0,0,30,-88.237521,43.399533,15.540948,106,-36.814618,0,-20,-0.088971,0.145859,0.36101,-0.094192,0.148246,0.373416,0.00522,-0.002388,-0.012406
844,-0.69009,0,-53.73949,0,0,30,-76.623909,46.28801,13.143305,106,-36.814459,0,-20,-0.115189,0.145859,0.341385,-0.12509,0.14925,0.357143,0.009901,-0.003391,-0.015758
845,-4.07039,0,-53.73949,0,0,30,-89.398064,80.152369,42.608436,106,-36.814281,0,-20,-0.121799,0.145859,0.334901,-0.133393,0.149593,0.351576,0.011594,-0.003734,-0.016675
846,-14.307036,0,-53.73949,0,0,30,-64.451249,37.454322,6.211264,106,-36.814552,0,-20,-0.13942,0.145857,0.312971,-0.157227,0.150807,0.332037,0.017807,-0.00495,-0.019065
847,-22.08252,0,-53.73949,0,0,30,-77.896144,87.715353,48.541706,106,-36.814573,0,-20,-0.150072,0.145859,0.294358,-0.173676,0.151918,0.314541,0.023603,-0.006059,-0.020183
848,-33.347941,0,-42.358412,0,0,30,-41.484044,31.564497,7.543412,106,-36.814622,0,-20,-0.18197,0.124245,0.249043,-0.210735,0.12662,0.261439,0.028765,-0.002375,-0.012395
849,-33.347941,0,-27.51091,0,0,30,-59.905799,65.916064,52.872999,106,-36.814622,0,-20,-0.204893,0.086446,0.233872,-0.218407,0.084797,0.237951,0.013514,0.001649,-0.004079
850,-33.347941,0,-22.879645,0,0,30,-39.944921,30.3276,24.060606,106,-36.814495,0,-20,-0.210291,0.073331,0.230314,-0.218022,0.071905,0.232446,0.007731,0.001426,-0.002132
851,-33.347941,0,-11.268889,0,0,30,-42.694559,25.208128,28.329789,105.396993,-2.179709,0,-16.848972,-0.219784,0.038593,0.224065,-0.219801,0.038602,0.224061,0.000017,-0.000008,0.000004
852,-33.347941,0,0.429749,0,0,30,-51.763116,24.628424,41.894873,99.881926,-1.3713,0,-12.118842,-0.223254,0.001971,0.221781,-0.223256,0.001975,0.221779,0.000003,-0.000003,0.000002
853,-33.347941,0,9.584396,0,0,30,-62.011354,24.081135,54.701421,94.002586,-2.536908,-0.000708,-11.236162,-0.221572,-0.026984,0.222888,-0.221573,-0.02698,0.222886,0.000001,-0.000004,0.000001
854,-28.345441,0,9.584396,0,0,30,-67.228267,24.009942,56.367355,93.746811,-0.823674,0,-7.090572,-0.220831,-0.029779,0.238021,-0.220831,-0.029774,0.23802,0.000001,-0.000004,0.000001
855,-24.104279,0,9.584396,0,0,30,-72.085797,23.965378,57.410139,92.551139,-0.982517,0,-6.118072,-0.219265,-0.030066,0.253741,-0.219265,-0.030062,0.25374,0,-0.000004,0.000002
856,-19.043613,0,9.584396,0,0,30,-77.84447,23.90731,58.768941,90.969966,-1.940869,0,-5.407405,-0.215947,-0.03011,0.27218,-0.215947,-0.030093,0.272172,0,-0.000017,0.000007
857,-8.78019,0,9.584396,0,0,30,-89.739359,23.764846,62.102595,88.30808,-0.868004,0,-3.359216,-0.204286,-0.030118,0.308452,-0.204286,-0.030115,0.308451,0,-0.000003,0.000001
858,-2.665656,0,9.584396,0,0,30,-95,23.540517,67.351885,90.643469,-4.418449,-16.772707,6.255499,-0.194254,-0.030118,0.329011,-0.194115,-0.029466,0.328417,-0.000139,-0.000652,0.000594
859,8.592616,0,9.584396,0,0,30,-95,23.838673,60.37503,96.69778,60.611854,-9.793163,4.669507,-0.170399,-0.030117,0.363433,-0.169564,-0.014775,0.346325,-0.000835,-0.015342,0.017108
860,14.000279,0,4.176733,0,0,30,-95,24.060911,55.174665,98.967899,13.567193,-14.479862,6.626476,-0.158401,-0.016189,0.378555,-0.158792,-0.000652,0.358147,0.000391,-0.015537,0.020408
861,24.595925,0,-6.418913,0,0,30,-95,24.521104,44.406163,104.809577,-4.572304,-16.119252,6.317611,-0.127635,0.017009,0.403563,-0.132107,0.031564,0.376296,0.004472,-0.014555,0.027267
862,24.595925,0,-12.829863,0,0,30,-95,24.713955,39.893447,105.727353,32.936277,-11.882873,5.966646,-0.121989,0.036955,0.404234,-0.126105,0.0466,0.382581,0.004116,-0.009645,0.021652
863,24.595925,0,-24.449372,0,0,30,-95,25.062788,31.73074,106,37.4402,-14.132422,1.559465,-0.111644,0.071839,0.399815,-0.114537,0.074783,0.390362,0.002893,-0.002944,0.009453
864,24.595925,0,-33.593452,0,0,30,-95,25.351185,24.982257,106,-0.883365,-14.859744,-7.835306,-0.099278,0.097393,0.394174,-0.100822,0.098093,0.391113,0.001545,-0.000699,0.003061
865,24.595925,0,-40.173893,0,0,30,-95,25.560251,20.090115,106,12.637827,-18.842292,-16.284917,-0.088232,0.114196,0.38912,-0.089391,0.114493,0.387522,0.001159,-0.000296,0.001598
866,24.595925,0,-46.02589,0,0,30,-95,25.744479,15.779181,106,-36.896657,0,-20,-0.077025,0.127855,0.383991,-0.079669,0.128296,0.381657,0.002644,-0.00044,0.002334
867,24.595925,0,-42.723383,0,0,30,-95,25.707051,16.654982,106,-36.220051,-1.190674,-18.985074,-0.079412,0.125172,0.385084,-0.081443,0.125533,0.382906,0.00203,-0.000361,0.002178
868,24.595925,0,-30.761266,0,0,30,-95,25.326063,25.570117,106,11.037585,-16.233657,-6.639907,-0.100489,0.095271,0.39473,-0.102145,0.096075,0.391301,0.001656,-0.000805,0.003429
869,24.595925,0,-17.036051,0,0,30,-95,24.899805,35.544553,106,36.541057,-12.358596,4.326622,-0.117054,0.056053,0.402311,-0.120547,0.061529,0.387485,0.003493,-0.005475,0.014827
870,24.595925,0,-11.778712,0,0,30,-95,24.744469,39.179408,105.888912,35.974969,-11.553432,5.801412,-0.121066,0.040061,0.404148,-0.125095,0.049006,0.383445,0.004028,-0.008945,0.020703
871,24.595925,0,-7.305978,0,0,30,-95,24.617724,42.145235,105.556074,-38.564874,-19.148683,4.322911,-0.123406,0.026276,0.405219,-0.12813,0.038935,0.379378,0.004724,-0.012659,0.025841
872,15.774032,0,-3.701463,0,0,30,-95,24.36682,48.016409,100.475943,5.367273,-15.158789,6.532382,-0.148242,0.01188,0.388291,-0.149337,0.021266,0.372503,0.001095,-0.009385,0.015788
873,9.367033,0,-3.701463,0,0,30,-95,24.242249,50.93135,96.365563,13.296567,-14.363961,6.591594,-0.165467,0.011699,0.371712,-0.165392,0.013883,0.36832,-0.000076,-0.002184,0.003392
874,-2.211598,0,-3.701463,0,0,30,-85.324834,24.491959,45.088143,92.726974,-1.358779,0,-7.283705,-0.191652,0.011681,0.337089,-0.191653,0.011685,0.337085,0.000001,-0.000005,0.000004
875,-15.517493,0,-3.701463,0,0,30,-70.319583,24.646632,41.468791,96.183923,-1.435157,0,-9.681117,-0.212456,0.011679,0.291754,-0.212457,0.011682,0.291753,0.000001,-0.000003,0.000001
876,-24.613883,0,-3.701463,0,0,30,-60.033896,24.728676,39.548977,98.322763,-2.044165,-0.000009,-12.21636,-0.220379,0.011678,0.258631,-0.220597,0.012053,0.258424,0.000219,-0.000375,0.000207
877,-31.302953,0,-3.701463,0,0,30,-52.541535,24.771924,38.53696,100.453842,-1.337312,0,-12.972523,-0.222817,0.011679,0.233568,-0.222823,0.011687,0.233564,0.000006,-0.000008,0.000003
878,-39.802552,0,-12.201063,0,0,30,-37.347646,25.180565,28.976723,105.999612,-1.113922,-0.000085,-18.66408,-0.219272,0.035207,0.203596,-0.219321,0.035225,0.203588,0.000049,-0.000018,0.000007
879,-25.242835,0,-26.76078,0,0,30,-45.928187,25.724316,20.52523,106,-36.812536,0,-20,-0.205968,0.078496,0.256372,-0.210198,0.07781,0.258129,0.00423,0.000685,-0.001757
880,-19.218496,0,-32.785119,0,0,30,-57.663612,54.28369,35.959142,105.505569,38.601255,-44.676019,-18.557655,-0.193024,0.095219,0.280112,-0.193028,0.095218,0.280114,0.000004,0.000001,-0.000002
881,-9.663047,0,-42.340568,0,0,30,-63.344345,25.959896,10.745286,106,-36.814529,0,-20,-0.16365,0.119483,0.31348,-0.17258,0.120031,0.321555,0.008931,-0.000547,-0.008075
882,-9.663047,0,-29.242915,0,0,30,-62.26225,25.750076,15.648208,106,-10.063552,0,-20,-0.18231,0.091207,0.312544,-0.182312,0.091208,0.312544,0.000002,0,0
883,-9.663047,0,-18.686845,0,0,30,-65.567166,25.361782,24.734337,102.850604,-2.452549,-0.000012,-13.969074,-0.196083,0.061031,0.310377,-0.196177,0.061113,0.310324,0.000095,-0.000083,0.000053
884,-9.663047,0,-10.627728,0,0,30,-69.777571,25.006462,33.051661,99.538993,-0.000149,-0.001255,-10.335461,-0.202859,0.03652,0.309238,-0.202945,0.036691,0.309113,0.000085,-0.00017,0.000125
885,-9.663047,0,0.991183,0,0,30,-78.948023,24.394421,47.370526,93.115282,-0.879678,0,-7.375413,-0.20653,0.000183,0.308614,-0.206531,0.000188,0.308612,0.000001,-0.000005,0.000002
886,-9.663047,0,10.043026,0,0,30,-89.12513,23.807172,61.112164,88.501623,-0.791235,0,-3.787185,-0.204344,-0.028237,0.308987,-0.204344,-0.028234,0.308985,0,-0.000003,0.000002
887,-9.663047,0,16.635676,0,0,30,-95,23.240464,74.373131,90.095281,-55.702199,-20.659734,1.892783,-0.199955,-0.048669,0.309734,-0.199215,-0.045362,0.307372,-0.00074,-0.003307,0.002363
888,-5.578677,0,16.635676,0,0,30,-95,23.322006,72.465042,91.71892,-12.676181,-17.751269,5.822913,-0.194452,-0.051327,0.319882,-0.192785,-0.042436,0.313141,-0.001667,-0.00889,0.00674
889,5.430028,0,16.635676,0,0,30,-95,23.618542,65.526111,96.945872,-59.843649,-20.677668,1.590109,-0.172727,-0.051754,0.353897,-0.171354,-0.028847,0.332453,-0.001373,-0.022907,0.021444
890,9.573352,0,8.020679,0,0,30,-95,23.916465,58.554695,98.266658,-55.762928,-20.446961,2.21822,-0.163266,-0.028529,0.37174,-0.163124,-0.010342,0.350369,-0.000142,-0.018186,0.021371
891,1.760523,0,0.20785,0,0,30,-94.381437,24.142811,53.258207,89.12693,-1.856707,0,-4.963992,-0.183931,-0.003811,0.349388,-0.183932,-0.0038,0.34938,0.000001,-0.00001,0.000008
892,-9.560821,0,-11.113494,0,0,30,-72.020808,24.917823,35.138937,97.647396,-2.458448,-0.005895,-11.300283,-0.202098,0.031706,0.3129,-0.202498,0.032372,0.312437,0.0004,-0.000666,0.000462
893,-16.678252,0,-18.230925,0,0,30,-60.038626,25.308631,25.978022,103.282606,-2.069659,0,-14.12529,-0.206348,0.053493,0.289623,-0.20635,0.053496,0.289621,0.000002,-0.000003,0.000002
894,-21.306229,0,-22.858902,0,0,30,-52.735247,25.541062,20.540469,105.9999,-3.933139,-0.000117,-17.746539,-0.206308,0.06733,0.275015,-0.206395,0.067371,0.274999,0.000087,-0.000041,0.000016
895,-26.805073,0,-28.357746,0,0,30,-46.587041,27.373647,20.028152,106,-36.814592,0,-20,-0.203684,0.082994,0.259025,-0.209426,0.082187,0.261518,0.005743,0.000808,-0.002493
896,-26.805073,0,-39.049848,0,0,30,-53.364529,64.302059,32.760576,106,-36.814623,0,-20,-0.187956,0.111415,0.263877,-0.20607,0.111548,0.272935,0.018114,-0.000133,-0.009059
897,-26.805073,0,-47.255078,0,0,30,-47.865034,38.542618,8.817182,106,-36.814609,0,-20,-0.172527,0.130586,0.271495,-0.197337,0.133727,0.286255,0.02481,-0.003141,-0.014759
898,-26.805073,0,-52.954809,0,0,30,-46.447738,54.926897,9.170207,106,-36.814087,0,-20,-0.160374,0.142399,0.277623,-0.188196,0.148405,0.29666,0.027823,-0.006006,-0.019037
899,-29.324789,0,-37.017607,0,0,30,-49.303024,64.171427,31.704844,106,-36.814619,0,-20,-0.189943,0.111418,0.253005,-0.211089,0.111572,0.262179,0.021146,-0.000154,-0.009174
900,-23.395323,0,-31.08814,0,0,30,-49.505406,41.184134,22.959807,106,-36.814622,0,-20,-0.195955,0.096253,0.266671,-0.206141,0.09549,0.271699,0.010186,0.000763,-0.005028
901,-12.271969,0,-19.964787,0,0,30,-60.937138,25.450875,22.649521,104.429617,-2.414223,-0.000002,-14.895572,-0.199723,0.064765,0.298652,-0.199727,0.064767,0.29865,0.000004,-0.000003,0.000002
902,0.695473,0,-6.997345,0,0,30,-82.86198,24.711898,39.941573,94.786042,-1.402734,0,-8.543917,-0.188605,0.025232,0.339762,-0.188606,0.025235,0.33976,0.000001,-0.000003,0.000002
903,15.38082,0,7.688003,0,0,30,-95,24.050914,55.408601,100.030437,-7.285421,-16.770444,6.179283,-0.154185,-0.021027,0.382008,-0.15522,-0.001822,0.357147,0.001036,-0.019204,0.02486
904,13.963926,0,6.271108,0,0,30,-95,24.048141,55.473483,100.494977,19.351165,-13.843735,6.601123,-0.152271,-0.022955,0.38351,-0.153651,-0.002196,0.356774,0.00138,-0.020758,0.026736
905,9.246601,0,1.553784,0,0,30,-95,24.068281,55.00222,96.961943,-29.961537,-18.848064,4.785743,-0.165974,-0.008214,0.371403,-0.165689,0.000858,0.359266,-0.000285,-0.009072,0.012137
906,5.291467,0,-2.401351,0,0,30,-95,24.204993,51.803144,91.993632,0.113305,-6.111798,-0.263128,-0.175855,0.004331,0.360105,-0.175855,0.004334,0.360103,0,-0.000002,0.000001
907,0.424526,0,-7.268292,0,0,30,-86.099183,24.600058,42.55863,93.642171,-0.656873,0,-7.326955,-0.185695,0.019707,0.345289,-0.185735,0.019761,0.345239,0.00004,-0.000055,0.00005
908,-3.625529,0,-11.318346,0,0,30,-78.764204,24.851749,36.669062,96.351475,-2.101262,-0.000009,-9.959899,-0.191875,0.032329,0.332538,-0.191883,0.032345,0.332527,0.000008,-0.000016,0.000011
909,-12.885683,0,-20.5785,0,0,30,-63.168248,25.377093,24.37602,103.42725,-2.140191,0,-14.165104,-0.199376,0.060562,0.303056,-0.19939,0.060577,0.30305,0.000014,-0.000015,0.000006
910,-23.957513,0,-20.5785,0,0,30,-50.362474,25.512766,21.201269,106,-1.722945,-0.000002,-18.512169,-0.209757,0.063468,0.265292,-0.209877,0.063513,0.265268,0.00012,-0.000046,0.000023
911,-36.832091,0,-20.5785,0,0,30,-37.483049,27.449671,25.504149,106,-36.814631,0,-20,-0.213559,0.063575,0.219275,-0.218995,0.062327,0.220454,0.005436,0.001248,-0.001179
912,-28.140803,0,-29.269788,0,0,31,-44.728305,29.049224,20.646197,106,-36.814364,0,-20,-0.200783,0.083652,0.250157,-0.212239,0.082057,0.254671,0.011456,0.001596,-0.004515
913,-15.988818,0,-41.421773,0,0,31,10,100.000001,-31.089673,106,-36.814616,0,-20,-0.171191,0.114444,0.29609,-0.184969,0.126227,0.305944,0.013778,-0.011783,-0.009854
914,-12.319096,0,-45.091496,0,0,31,-64.014084,56.40615,23.859838,106,-36.814627,0,-20,-0.158932,0.122821,0.30815,-0.172998,0.124027,0.320767,0.014066,-0.001207,-0.012617
915,-3.478826,0,-53.931765,0,0,31,-75.033319,26.754136,6.437813,106,-36.814622,0,-20,-0.12418,0.140822,0.33194,-0.137219,0.144354,0.349959,0.013039,-0.003532,-0.018019
916,9.78327,0,-53.931765,0,0,31,-87.294658,26.097254,8.843101,106,-36.814581,0,-20,-0.093963,0.142731,0.355471,-0.101077,0.145522,0.370887,0.007114,-0.002791,-0.015417
917,12.884298,0,-53.931765,0,0,31,-89.138914,25.759291,15.432588,106,33.527387,-54.761968,-20,-0.086798,0.142745,0.359924,-0.086803,0.142747,0.359931,0.000005,-0.000002,-0.000007
918,22.833565,0,-53.931765,0,0,31,-19.809117,100.000001,-37,106,37.5,-50.43131,-20,-0.062412,0.142749,0.371517,-0.063251,0.147588,0.369423,0.00084,-0.004839,0.002094
919,17.816658,0,-48.914858,0,0,31,-94.999861,45.42103,22.498374,106,-36.813657,0,-20,-0.079178,0.135125,0.371608,-0.082094,0.136192,0.379982,0.002916,-0.001067,-0.008374
920,5.925073,0,-37.023274,0,0,31,-79.348458,25.746784,15.725246,106,-23.714549,0,-20,-0.132967,0.108808,0.356861,-0.132968,0.108809,0.356862,0.000002,0,-0.000001
921,-7.821565,0,-23.276635,0,0,31,-67.077191,25.508107,21.310325,105.475021,-2.742041,-0.00001,-14.546284,-0.182314,0.072686,0.320817,-0.182316,0.072687,0.320816,0.000002,-0.000001,0.000001
922,-11.334669,0,-19.763531,0,0,31,-64.60069,25.397739,23.893373,104.457578,-2.366933,-0.00012,-14.777728,-0.19197,0.062633,0.309137,-0.191975,0.062637,0.309133,0.000006,-0.000005,0.000004
923,-20.072095,0,-11.026105,0,0,31,-59.303609,25.094773,30.98231,102.589365,-1.784195,0,-13.717172,-0.209734,0.036858,0.277753,-0.209735,0.036859,0.277752,0.000001,-0.000001,0.000001
924,-26.316675,0,-4.781525,0,0,31,-56.543341,24.845574,36.813566,101.233266,-1.628322,0,-12.865322,-0.216942,0.017843,0.254192,-0.216943,0.017845,0.254192,0.000001,-0.000002,0.000001
925,-35.973879,0,4.875678,0,0,31,-54.438862,24.403105,47.167332,99.168035,-0.46026,0,-11.26833,-0.219242,-0.011849,0.218455,-0.219244,-0.011845,0.218453,0.000002,-0.000004,0.000002
926,-35.973879,0,-6.58495,0,0,31,-44.873834,24.890835,35.754748,103.71997,-1.930555,-0.000655,-15.465427,-0.218746,0.017056,0.215109,-0.218864,0.017155,0.215066,0.000118,-0.000099,0.000043
927,-35.973879,0,-13.849035,0,0,31,-40.022741,25.202839,28.453565,106,-7.018987,0,-20,-0.215858,0.039096,0.217024,-0.215861,0.039097,0.217024,0.000002,0,0
928,-35.973879,0,-26.349829,0,0,31,-46.077221,50.94158,37.986793,106,-36.814569,0,-20,-0.205646,0.075599,0.224417,-0.219447,0.073154,0.227896,0.0138,0.002445,-0.003479
929,-35.973879,0,-34.662985,0,0,31,-42.764205,53.971878,29.713813,106,-36.81462,0,-20,-0.195511,0.097755,0.231774,-0.219158,0.096172,0.239005,0.023647,0.001583,-0.007231
930,-24.119292,0,-48.203782,0,0,31,-50.32198,54.585295,15.103095,106,-36.81463,0,-20,-0.164402,0.131593,0.279439,-0.190304,0.135215,0.297003,0.025902,-0.003622,-0.017564
931,-14.661795,0,-48.203782,0,0,31,-62.38363,26.779583,6.667972,106,-36.814603,0,-20,-0.153382,0.131654,0.304322,-0.171671,0.134417,0.320875,0.018289,-0.002763,-0.016553
932,-1.750932,0,-48.203782,0,0,31,-73.646791,32.458285,11.66958,106,-36.814403,0,-20,-0.131995,0.131659,0.334896,-0.142071,0.133451,0.348168,0.010076,-0.001792,-0.013272
933,8.66262,0,-48.203782,0,0,31,-9.173225,100.000001,-37,106,-37.5,0,-20,-0.110101,0.131659,0.355565,-0.116931,0.141992,0.363395,0.00683,-0.010333,-0.007829
934,14.949392,0,-48.203782,0,0,31,-88.78483,33.751998,16.341661,106,-36.81463,0,-20,-0.095312,0.13166,0.365926,-0.098809,0.132551,0.373817,0.003497,-0.000892,-0.007891
935,20.369675,0,-48.203782,0,0,31,-93.504095,30.177191,16.114605,106,-36.814067,0,-20,-0.081634,0.131659,0.373563,-0.083865,0.132338,0.379811,0.002231,-0.000679,-0.006248
936,25.026491,0,-48.203782,0,0,31,-95,27.706777,17.301858,106,37.5,-40.809636,-20,-0.069239,0.13166,0.379111,-0.07419,0.132633,0.375856,0.004951,-0.000973,0.003255
937,25.026491,0,-41.795392,0,0,31,-95,25.650374,17.981231,106,-37.159961,0,-19.999999,-0.077492,0.119986,0.385104,-0.0811,0.12071,0.381705,0.003609,-0.000723,0.003399
938,25.026491,0,-30.177984,0,0,31,-95,25.292034,26.366399,106,21.094225,-18.641014,-9.260477,-0.096728,0.091561,0.394247,-0.099542,0.092893,0.389164,0.002814,-0.001331,0.005084
939,25.026491,0,-22.759135,0,0,31,-95,25.063639,31.710827,106,37.48178,-16.659873,-1.783019,-0.106325,0.071192,0.39874,-0.110214,0.074453,0.388758,0.00389,-0.003261,0.009981
940,25.026491,0,-11.807308,0,0,31,-95,24.743194,39.209257,106,-37.479916,-17.043403,1.861864,-0.115884,0.039326,0.403203,-0.12129,0.04858,0.382403,0.005405,-0.009253,0.0208
941,12.1575,0,0.896398,0,0,31,-95,24.176415,52.47187,99.615744,-17.112353,-17.654323,5.707973,-0.15441,-0.002613,0.378236,-0.15499,0.007375,0.363873,0.00058,-0.009988,0.014363
942,-2.510606,0,0.896398,0,0,31,-88.887013,24.246019,50.843152,91.967476,-0.938307,0,-5.494035,-0.188348,-0.002754,0.336152,-0.188352,-0.002737,0.336141,0.000003,-0.000017,0.00001
943,-12.973107,0,0.896398,0,0,31,-77.093394,24.377897,47.757198,94.498315,-1.026776,0,-7.673367,-0.205509,-0.002764,0.301446,-0.20551,-0.002758,0.301442,0.000001,-0.000006,0.000003
944,-19.231725,0,0.896398,0,0,31,-70.120352,24.44247,46.246177,96.109249,-0.983477,0,-8.955554,-0.2126,-0.002763,0.27956,-0.2126,-0.002761,0.279558,0.000001,-0.000002,0.000001
945,-22.990428,0,0.896398,0,0,31,-65.898236,24.476403,45.45216,97.068006,-0.879001,0,-9.872199,-0.215738,-0.002763,0.265904,-0.215741,-0.002756,0.265901,0.000003,-0.000006,0.000003
946,-27.660457,0,0.896398,0,0,31,-60.654108,24.512382,44.610238,98.502302,-1.893799,-0.008421,-10.110153,-0.218345,-0.002764,0.248926,-0.218348,-0.002754,0.248923,0.000003,-0.00001,0.000004
947,-19.494099,0,9.062757,0,0,31,-75.05181,24.045574,55.533563,93.266424,-1.147122,0,-6.413016,-0.213009,-0.024577,0.271929,-0.21301,-0.024575,0.271928,0,-0.000003,0.000001
948,-7.794446,0,20.76241,0,0,31,-95,23.225623,74.720412,93.074704,-69.746298,-20.915405,0.242894,-0.190846,-0.059565,0.313709,-0.189068,-0.048326,0.305911,-0.001778,-0.011238,0.007798
949,-4.600903,0,23.955952,0,0,31,-95,23.274013,73.588085,95.593859,57.5035,-10.242037,5.222624,-0.182026,-0.068791,0.324173,-0.179825,-0.047411,0.308926,-0.002201,-0.02138,0.015247
950,-6.384131,0,22.172725,0,0,31,-95,23.277566,73.504939,95.796325,62.144634,-9.838273,4.856117,-0.181278,-0.069522,0.32498,-0.179092,-0.047335,0.309128,-0.002186,-0.022187,0.015852
