,Unnamed: 0,I1,I2,I3,O1,O2,O3,O4,O5,O6,O7,FX,FY,FZ,E1,E2,E3,I4,I5,I6,I7,I8,I9
460,515,-18.400381,-2.721156,25,-85.397663,24.33203,48.831096,85.915247,-4.258264,-0.000532,-6.502642,-0.215518,0.004483,0.326759,1e-05,0.000504,0.000349,173,60,371,176,60,377.0
461,516,9.578184,3.685227,25,-95.0,23.884468,59.303445999999994,83.388703,-10.666921,-17.172531,6.015389,-0.21572800000000003,-0.0034049999999999996,0.35186100000000003,0.000991,0.002298,0.002884,141,138,350,142,138,338.0
462,517,9.744927,-17.322639000000002,25,-95.0,23.884468,59.303445999999994,83.388703,-10.666921,-17.172531,6.015389,-0.21572800000000003,-0.0034049999999999996,0.35186100000000003,0.000991,0.002298,0.002884,228,143,381,229,144,388.0
463,518,-6.493059,17.586029,25,-95.0,23.884468,59.303445999999994,83.388703,-10.666921,-17.172531,6.015389,-0.21572800000000003,-0.0034049999999999996,0.35186100000000003,0.000991,0.002298,0.002884,75,71,420,77,71,417.0
464,519,-4.375495,-3.275391,25,-95.0,23.884468,59.303445999999994,83.388703,-10.666921,-17.172531,6.015389,-0.21572800000000003,-0.0034049999999999996,0.35186100000000003,0.000991,0.002298,0.002884,163,80,348,165,80,351.0
465,520,1.137213,20.421243,25,-82.082756,24.741998000000002,39.237241,89.422616,-1.341353,0.0,-7.260307000000001,-0.210242,0.030213,0.33628800000000003,0.0,2e-06,1e-06,120,130,360,121,129,368.0
466,521,6.407227,7.1820759999999995,25,-82.082756,24.741998000000002,39.237241,89.422616,-1.341353,0.0,-7.260307000000001,-0.210242,0.030213,0.33628800000000003,0.0,2e-06,1e-06,172,154,354,173,151,360.0
467,522,-13.618208,22.596481,25,-82.082756,24.741998000000002,39.237241,89.422616,-1.341353,0.0,-7.260307000000001,-0.210242,0.030213,0.33628800000000003,0.0,2e-06,1e-06,109,68,366,110,74,380.0
468,523,-7.4012020000000005,6.64173,25,-82.082756,24.741998000000002,39.237241,89.422616,-1.341353,0.0,-7.260307000000001,-0.210242,0.030213,0.33628800000000003,0.0,2e-06,1e-06,174,92,333,175,94,347.0
469,524,4.93997,18.478205,25,-92.759675,23.701934,63.574735,85.425797,-0.23648400000000003,0.0,-2.700257,-0.20844400000000002,-0.029388,0.31541199999999997,0.0,7.000000000000001e-06,4e-06,17,187,613,21,193,580.0
470,525,-2.9618439999999997,-13.215225,25,-92.759675,23.701934,63.574735,85.425797,-0.23648400000000003,0.0,-2.700257,-0.20844400000000002,-0.029388,0.31541199999999997,0.0,7.000000000000001e-06,4e-06,165,148,390,166,151,359.0
471,526,-11.752774,-2.247993,25,-92.759675,23.701934,63.574735,85.425797,-0.23648400000000003,0.0,-2.700257,-0.20844400000000002,-0.029388,0.31541199999999997,0.0,7.000000000000001e-06,4e-06,125,114,388,125,114,369.0
472,527,-18.508609,-17.896983,25,-92.759675,23.701934,63.574735,85.425797,-0.23648400000000003,0.0,-2.700257,-0.20844400000000002,-0.029388,0.31541199999999997,0.0,7.000000000000001e-06,4e-06,187,85,391,187,81,390.0
473,528,0.272269,23.993823000000003,25,-69.02260600000001,25.116201999999998,30.480858,100.225139,-2.1615,-1.2e-05,-12.234797,-0.199548,0.044752,0.311725,6.4e-05,8.2e-05,6.1e-05,129,170,456,131,164,409.0
474,529,-8.082499,-17.721611,25,-69.02260600000001,25.116201999999998,30.480858,100.225139,-2.1615,-1.2e-05,-12.234797,-0.199548,0.044752,0.311725,6.4e-05,8.2e-05,6.1e-05,318,142,51,317,137,65.0
475,530,-19.769458,21.369155,25,-69.02260600000001,25.116201999999998,30.480858,100.225139,-2.1615,-1.2e-05,-12.234797,-0.199548,0.044752,0.311725,6.4e-05,8.2e-05,6.1e-05,144,85,428,143,90,401.0
476,531,-19.116866,5.407209,25,-69.02260600000001,25.116201999999998,30.480858,100.225139,-2.1615,-1.2e-05,-12.234797,-0.199548,0.044752,0.311725,6.4e-05,8.2e-05,6.1e-05,207,86,450,208,90,425.0
477,532,7.242348,10.903253,25,-95.0,23.543131,67.29073000000001,88.594617,-23.79947,-18.630956,5.112331,-0.204765,-0.041339999999999995,0.341334,0.0036270000000000004,0.013748,0.0127,35,148,498,36,152,510.0
478,533,6.025811,-26.271765999999996,25,-95.0,23.543131,67.29073000000001,88.594617,-23.79947,-18.630956,5.112331,-0.204765,-0.041339999999999995,0.341334,0.0036270000000000004,0.013748,0.0127,203,141,376,204,145,376.0
479,534,-14.249442000000002,3.15004,25,-95.0,23.543131,67.29073000000001,88.594617,-23.79947,-18.630956,5.112331,-0.204765,-0.041339999999999995,0.341334,0.0036270000000000004,0.013748,0.0127,73,60,439,76,52,461.0
480,535,-11.869048,-21.835679000000003,25,-95.0,23.543131,67.29073000000001,88.594617,-23.79947,-18.630956,5.112331,-0.204765,-0.041339999999999995,0.341334,0.0036270000000000004,0.013748,0.0127,182,70,378,183,63,393.0
481,536,-14.367864,-7.493207000000001,25,-90.100973,23.769433,61.995268,87.477627,0.63655,-1.4000000000000001e-05,-2.6048270000000002,-0.207529,-0.029071,0.310028,2.3e-05,0.00021099999999999998,0.000109,149,107,382,150,106,376.0
482,537,-12.021947,-24.021345,25,-90.100973,23.769433,61.995268,87.477627,0.63655,-1.4000000000000001e-05,-2.6048270000000002,-0.207529,-0.029071,0.310028,2.3e-05,0.00021099999999999998,0.000109,216,119,409,216,118,396.0
483,538,-19.203194,22.826105,25,-90.100973,23.769433,61.995268,87.477627,0.63655,-1.4000000000000001e-05,-2.6048270000000002,-0.207529,-0.029071,0.310028,2.3e-05,0.00021099999999999998,0.000109,3,84,196,3,87,191.0
484,539,-16.05357,-24.605327,25,-90.100973,23.769433,61.995268,87.477627,0.63655,-1.4000000000000001e-05,-2.6048270000000002,-0.207529,-0.029071,0.310028,2.3e-05,0.00021099999999999998,0.000109,219,103,416,219,99,394.0
485,540,9.960272999999999,28.640108,25,-81.182885,24.855739,36.575706,90.773034,-1.230933,0.0,-7.797994,-0.206898,0.037526,0.338771,1e-06,4e-06,4e-06,96,165,393,97,159,397.0
486,541,8.854443,-17.383579,25,-81.182885,24.855739,36.575706,90.773034,-1.230933,0.0,-7.797994,-0.206898,0.037526,0.338771,1e-06,4e-06,4e-06,309,168,462,308,164,427.0
487,542,-12.496069,24.393977,25,-81.182885,24.855739,36.575706,90.773034,-1.230933,0.0,-7.797994,-0.206898,0.037526,0.338771,1e-06,4e-06,4e-06,116,67,392,117,73,383.0
488,544,9.430301,14.836910999999999,25,-93.973625,24.447691,46.124015,80.881949,-0.841082,0.0,-3.7000269999999995,-0.210783,0.024506,0.36256900000000003,0.0,2e-06,3e-06,136,122,341,137,122,366.0
489,545,9.952617,2.219937,25,-93.973625,24.447691,46.124015,80.881949,-0.841082,0.0,-3.7000269999999995,-0.210783,0.024506,0.36256900000000003,0.0,2e-06,3e-06,184,125,359,185,125,371.0
490,546,-1.6878009999999999,21.033093,25,-93.973625,24.447691,46.124015,80.881949,-0.841082,0.0,-3.7000269999999995,-0.210783,0.024506,0.36256900000000003,0.0,2e-06,3e-06,107,75,392,109,78,399.0
491,547,-4.888404,0.387459,25,-93.973625,24.447691,46.124015,80.881949,-0.841082,0.0,-3.7000269999999995,-0.210783,0.024506,0.36256900000000003,0.0,2e-06,3e-06,193,58,389,196,62,398.0
492,548,-2.000613,28.473209999999998,25,-77.969268,24.989349,33.449209,93.750574,-1.6358409999999999,0.0,-9.352712,-0.202967,0.043982,0.334402,1e-06,2e-06,1e-06,110,121,398,110,121,383.0
493,549,-2.271568,10.740522,25,-77.969268,24.989349,33.449209,93.750574,-1.6358409999999999,0.0,-9.352712,-0.202967,0.043982,0.334402,1e-06,2e-06,1e-06,181,120,379,181,120,357.0
494,550,-4.632675,21.057267,25,-77.969268,24.989349,33.449209,93.750574,-1.6358409999999999,0.0,-9.352712,-0.202967,0.043982,0.334402,1e-06,2e-06,1e-06,144,111,361,143,112,360.0
495,551,-11.318949,-4.769680999999999,25,-77.969268,24.989349,33.449209,93.750574,-1.6358409999999999,0.0,-9.352712,-0.202967,0.043982,0.334402,1e-06,2e-06,1e-06,256,78,480,257,83,447.0
496,552,9.021647999999999,22.403321,25,-88.98907,24.065652,55.063728000000005,85.083268,-0.6559689999999999,0.0,-3.8179489999999996,-0.21469699999999997,-0.009656999999999999,0.32404499999999997,0.0,1e-06,0.0,36,191,522,40,191,499.0
497,553,7.295062,-14.963871,25,-88.98907,24.065652,55.063728000000005,85.083268,-0.6559689999999999,0.0,-3.8179489999999996,-0.21469699999999997,-0.009656999999999999,0.32404499999999997,0.0,1e-06,0.0,205,179,402,209,182,393.0
498,554,-19.22032,27.008236,25,-88.98907,24.065652,55.063728000000005,85.083268,-0.6559689999999999,0.0,-3.8179489999999996,-0.21469699999999997,-0.009656999999999999,0.32404499999999997,0.0,1e-06,0.0,11,57,533,12,62,560.0
499,555,-14.133436999999999,-29.413010999999997,25,-88.98907,24.065652,55.063728000000005,85.083268,-0.6559689999999999,0.0,-3.8179489999999996,-0.21469699999999997,-0.009656999999999999,0.32404499999999997,0.0,1e-06,0.0,280,86,486,280,80,472.0
500,556,6.976267,12.365416,26,-95.0,23.624606,65.384201,89.30265899999999,79.058047,-8.596022999999999,3.040824,-0.200982,-0.036269,0.346697,0.003204,0.012929,0.012695999999999999,36,138,517,37,139,526.0
501,557,9.3303,-28.476179,26,-95.0,23.624606,65.384201,89.30265899999999,79.058047,-8.596022999999999,3.040824,-0.200982,-0.036269,0.346697,0.003204,0.012929,0.012695999999999999,221,145,418,221,150,407.0
502,558,-17.419154000000002,15.315363,26,-95.0,23.624606,65.384201,89.30265899999999,79.058047,-8.596022999999999,3.040824,-0.200982,-0.036269,0.346697,0.003204,0.012929,0.012695999999999999,13,27,616,18,18,659.0
503,559,2.839346,-18.214987,26,-95.0,23.624606,65.384201,89.30265899999999,79.058047,-8.596022999999999,3.040824,-0.200982,-0.036269,0.346697,0.003204,0.012929,0.012695999999999999,174,118,377,174,117,380.0
504,560,-5.191623,26.523558,26,-77.261517,24.528471,44.233757000000004,94.038552,-1.278377,0.0,-8.02335,-0.206463,0.00817,0.310255,3e-06,1.4000000000000001e-05,9e-06,52,149,514,53,149,519.0
505,561,-6.396113,-3.88193,26,-77.261517,24.528471,44.233757000000004,94.038552,-1.278377,0.0,-8.02335,-0.206463,0.00817,0.310255,3e-06,1.4000000000000001e-05,9e-06,185,144,404,186,143,408.0
506,562,-19.890441,29.431306,26,-77.261517,24.528471,44.233757000000004,94.038552,-1.278377,0.0,-8.02335,-0.206463,0.00817,0.310255,3e-06,1.4000000000000001e-05,9e-06,35,82,565,35,90,555.0
507,563,-19.753154000000002,-1.0084110000000002,26,-77.261517,24.528471,44.233757000000004,94.038552,-1.278377,0.0,-8.02335,-0.206463,0.00817,0.310255,3e-06,1.4000000000000001e-05,9e-06,172,84,415,174,85,409.0
508,564,4.314822,14.238377999999999,26,-87.98473800000001,24.490363000000002,45.125498,86.295433,-1.043919,0.0,-5.67664,-0.207958,0.017921,0.34457,0.0,4e-06,3e-06,129,130,379,129,129,364.0
509,565,7.587791999999999,-24.402106,26,-87.98473800000001,24.490363000000002,45.125498,86.295433,-1.043919,0.0,-5.67664,-0.207958,0.017921,0.34457,0.0,4e-06,3e-06,307,147,515,307,148,486.0
510,566,-3.9589849999999998,23.100413,26,-87.98473800000001,24.490363000000002,45.125498,86.295433,-1.043919,0.0,-5.67664,-0.207958,0.017921,0.34457,0.0,4e-06,3e-06,87,94,398,88,96,416.0
511,567,-3.3766760000000002,-11.669367,26,-87.98473800000001,24.490363000000002,45.125498,86.295433,-1.043919,0.0,-5.67664,-0.207958,0.017921,0.34457,0.0,4e-06,3e-06,240,95,403,241,97,434.0
512,568,7.053422,-3.825917,26,-95.0,23.291942000000002,73.16855,94.176955,1.682235,-16.289695000000002,6.491505,-0.185712,-0.054188,0.316777,0.0011359999999999999,0.008519,0.006215,72,186,560,76,201,718.0
513,569,-7.510842,-26.447063,26,-95.0,23.291942000000002,73.16855,94.176955,1.682235,-16.289695000000002,6.491505,-0.185712,-0.054188,0.316777,0.0011359999999999999,0.008519,0.006215,173,134,438,173,137,550.0
514,571,-11.797171,-27.644090999999996,26,-95.0,23.291942000000002,73.16855,94.176955,1.682235,-16.289695000000002,6.491505,-0.185712,-0.054188,0.316777,0.0011359999999999999,0.008519,0.006215,179,116,443,179,115,555.0
515,572,8.591751,-4.415401,26,-95.0,23.425444,70.044596,90.912524,-6.782261999999999,-17.09991,6.151822,-0.19597799999999999,-0.043538,0.326599,0.001505,0.007304000000000001,0.006056000000000001,101,174,458,104,183,500.0
516,573,3.423349,-17.628841,26,-95.0,23.425444,70.044596,90.912524,-6.782261999999999,-17.09991,6.151822,-0.19597799999999999,-0.043538,0.326599,0.001505,0.007304000000000001,0.006056000000000001,155,157,418,156,163,450.0
517,574,-19.023978,3.63901,26,-95.0,23.425444,70.044596,90.912524,-6.782261999999999,-17.09991,6.151822,-0.19597799999999999,-0.043538,0.326599,0.001505,0.007304000000000001,0.006056000000000001,63,68,521,65,61,560.0
518,575,-15.562795000000001,-18.599407,26,-95.0,23.425444,70.044596,90.912524,-6.782261999999999,-17.09991,6.151822,-0.19597799999999999,-0.043538,0.326599,0.001505,0.007304000000000001,0.006056000000000001,160,81,415,161,75,447.0
519,577,7.886634,-25.95326,26,-95.0,23.419576,70.181898,92.579215,12.664949,-14.982544,6.716703999999999,-0.190918,-0.050586,0.330411,0.0021420000000000002,0.012798,0.010464,178,166,430,179,175,515.0
520,578,-12.853225,-3.3915019999999996,26,-95.0,23.419576,70.181898,92.579215,12.664949,-14.982544,6.716703999999999,-0.190918,-0.050586,0.330411,0.0021420000000000002,0.012798,0.010464,84,90,470,84,85,549.0
521,579,-13.47781,-23.321679999999997,26,-95.0,23.419576,70.181898,92.579215,12.664949,-14.982544,6.716703999999999,-0.190918,-0.050586,0.330411,0.0021420000000000002,0.012798,0.010464,167,86,413,167,79,484.0
522,581,-3.012479,-26.835882,26,-95.0,23.271992,73.63537,94.65512700000001,18.065501,-14.45316,6.766528999999999,-0.18415,-0.055364,0.314999,0.001033,0.008381999999999999,0.005997,171,152,454,172,159,583.0
523,583,-12.344472999999999,-28.350303000000004,26,-95.0,23.271992,73.63537,94.65512700000001,18.065501,-14.45316,6.766528999999999,-0.18415,-0.055364,0.314999,0.001033,0.008381999999999999,0.005997,180,118,446,179,117,553.0
524,584,8.37985,23.283936999999998,26,-95.0,23.952407,57.713662,84.92970799999999,22.547404,-13.497188000000001,6.5607679999999995,-0.209365,0.000133,0.355549,0.000684,0.0017519999999999999,0.002301,53,130,471,54,128,481.0
525,585,8.520254,0.274509,26,-95.0,23.952407,57.713662,84.92970799999999,22.547404,-13.497188000000001,6.5607679999999995,-0.209365,0.000133,0.355549,0.000684,0.0017519999999999999,0.002301,153,130,385,154,130,374.0
526,586,-18.065597,12.745766,26,-95.0,23.952407,57.713662,84.92970799999999,22.547404,-13.497188000000001,6.5607679999999995,-0.209365,0.000133,0.355549,0.000684,0.0017519999999999999,0.002301,98,10,507,107,11,506.0
527,587,-19.281385999999998,-10.754667,26,-95.0,23.952407,57.713662,84.92970799999999,22.547404,-13.497188000000001,6.5607679999999995,-0.209365,0.000133,0.355549,0.000684,0.0017519999999999999,0.002301,198,6,302,210,5,276.0
528,588,5.4989669999999995,-2.661474,26,-95.0,23.670389,64.312878,87.673407,23.33034,-13.599860999999999,6.6296550000000005,-0.205154,-0.027096,0.345091,0.002333,0.007997,0.008223000000000001,129,132,390,129,133,359.0
529,589,8.206501,-15.762629,26,-95.0,23.670389,64.312878,87.673407,23.33034,-13.599860999999999,6.6296550000000005,-0.205154,-0.027096,0.345091,0.002333,0.007997,0.008223000000000001,179,144,382,180,147,376.0
530,590,-6.669586,8.419985,26,-95.0,23.670389,64.312878,87.673407,23.33034,-13.599860999999999,6.6296550000000005,-0.205154,-0.027096,0.345091,0.002333,0.007997,0.008223000000000001,76,84,438,77,81,418.0
531,591,-16.674747,-13.227747,26,-95.0,23.670389,64.312878,87.673407,23.33034,-13.599860999999999,6.6296550000000005,-0.205154,-0.027096,0.345091,0.002333,0.007997,0.008223000000000001,164,42,424,169,35,419.0
532,592,9.654264999999999,13.793838000000001,26,-88.603285,24.474455,45.497747,86.004271,-0.64955,0.0,-5.1285620000000005,-0.208013,0.017509,0.345921,0.0,6e-06,6e-06,130,148,359,131,147,382.0
533,593,5.928525,-3.366426,26,-88.603285,24.474455,45.497747,86.004271,-0.64955,0.0,-5.1285620000000005,-0.208013,0.017509,0.345921,0.0,6e-06,6e-06,199,137,378,200,136,380.0
534,594,-14.245807000000001,22.88379,26,-88.603285,24.474455,45.497747,86.004271,-0.64955,0.0,-5.1285620000000005,-0.208013,0.017509,0.345921,0.0,6e-06,6e-06,86,44,442,90,50,450.0
535,595,-4.314081,-25.089565,26,-88.603285,24.474455,45.497747,86.004271,-0.64955,0.0,-5.1285620000000005,-0.208013,0.017509,0.345921,0.0,6e-06,6e-06,309,86,449,309,86,419.0
536,596,5.097626,23.881777,26,-67.81259399999999,25.246717999999998,27.426856,104.312834,-1.7343680000000001,-9.2e-05,-13.638710000000001,-0.186843,0.052523,0.314427,5.3e-05,5.5e-05,3.8e-05,150,192,606,152,179,471.0
537,598,-18.424089000000002,26.863630999999998,26,-67.81259399999999,25.246717999999998,27.426856,104.312834,-1.7343680000000001,-9.2e-05,-13.638710000000001,-0.186843,0.052523,0.314427,5.3e-05,5.5e-05,3.8e-05,139,93,559,138,98,446.0
538,599,-15.015297,21.689919,26,-67.81259399999999,25.246717999999998,27.426856,104.312834,-1.7343680000000001,-9.2e-05,-13.638710000000001,-0.186843,0.052523,0.314427,5.3e-05,5.5e-05,3.8e-05,153,102,534,153,105,434.0
539,601,3.649346,-28.511739000000002,27,-95.0,23.417995,70.218897,91.788865,0.6449729999999999,-10.010507,2.784554,-0.18874200000000002,-0.042022000000000004,0.314023,0.0,1e-06,1e-06,203,180,512,206,192,590.0
540,602,-16.834388,11.304644,27,-95.0,23.417995,70.218897,91.788865,0.6449729999999999,-10.010507,2.784554,-0.18874200000000002,-0.042022000000000004,0.314023,0.0,1e-06,1e-06,24,100,654,25,98,715.0
541,603,-17.84427,-21.186617000000002,27,-95.0,23.417995,70.218897,91.788865,0.6449729999999999,-10.010507,2.784554,-0.18874200000000002,-0.042022000000000004,0.314023,0.0,1e-06,1e-06,173,97,462,173,93,502.0
542,604,6.103658,-8.442308,27,-95.0,23.430447,69.927525,96.9916,-53.724378,-20.551273000000002,2.17814,-0.17465,-0.059713999999999996,0.33576100000000003,0.001338,0.019928,0.016048,79,149,524,79,156,744.0
543,605,1.563641,-28.909411,27,-95.0,23.430447,69.927525,96.9916,-53.724378,-20.551273000000002,2.17814,-0.17465,-0.059713999999999996,0.33576100000000003,0.001338,0.019928,0.016048,165,134,454,166,138,633.0
544,606,-19.904329999999998,-4.036034,27,-95.0,23.430447,69.927525,96.9916,-53.724378,-20.551273000000002,2.17814,-0.17465,-0.059713999999999996,0.33576100000000003,0.001338,0.019928,0.016048,52,56,616,54,39,887.0
545,607,-9.894778,-29.264165000000002,27,-95.0,23.430447,69.927525,96.9916,-53.724378,-20.551273000000002,2.17814,-0.17465,-0.059713999999999996,0.33576100000000003,0.001338,0.019928,0.016048,167,92,459,166,85,651.0
546,608,-4.4971559999999995,14.168556,27,-85.389619,24.134043,53.463387,90.796555,-0.935448,0.0,-5.975099,-0.201376,-0.01204,0.316548,5e-06,2.8000000000000003e-05,2.7000000000000002e-05,75,142,520,76,143,504.0
547,609,3.3595129999999997,-7.179641,27,-85.389619,24.134043,53.463387,90.796555,-0.935448,0.0,-5.975099,-0.201376,-0.01204,0.316548,5e-06,2.8000000000000003e-05,2.7000000000000002e-05,164,175,451,167,177,455.0
548,610,-17.416622,18.398058,27,-85.389619,24.134043,53.463387,90.796555,-0.935448,0.0,-5.975099,-0.201376,-0.01204,0.316548,5e-06,2.8000000000000003e-05,2.7000000000000002e-05,54,88,549,55,89,534.0
549,611,-12.213056,-20.371198,27,-85.389619,24.134043,53.463387,90.796555,-0.935448,0.0,-5.975099,-0.201376,-0.01204,0.316548,5e-06,2.8000000000000003e-05,2.7000000000000002e-05,227,110,475,227,107,463.0
550,612,3.08335,9.171235000000001,27,-95.0,23.408127,70.44980600000001,92.634677,-16.092326,-18.032698999999997,5.621,-0.189495,-0.043197,0.322972,0.000787,0.004737,0.003836,31,165,630,33,173,700.0
551,613,-4.143581,-27.376792,27,-95.0,23.408127,70.44980600000001,92.634677,-16.092326,-18.032698999999997,5.621,-0.189495,-0.043197,0.322972,0.000787,0.004737,0.003836,198,135,459,198,137,501.0
552,615,-14.136338,-19.275388,27,-95.0,23.408127,70.44980600000001,92.634677,-16.092326,-18.032698999999997,5.621,-0.189495,-0.043197,0.322972,0.000787,0.004737,0.003836,162,95,450,162,91,484.0
553,616,-11.213754,3.56333,27,-95.0,23.325505,72.383178,93.674052,13.870973999999999,-14.902639,6.741322,-0.186256,-0.045544,0.314552,0.000279,0.001943,0.0014609999999999998,58,121,568,58,122,660.0
554,617,-12.15859,-23.360067,27,-95.0,23.325505,72.383178,93.674052,13.870973999999999,-14.902639,6.741322,-0.186256,-0.045544,0.314552,0.000279,0.001943,0.0014609999999999998,175,118,467,175,118,524.0
555,618,-19.97089,0.589727,27,-95.0,23.325505,72.383178,93.674052,13.870973999999999,-14.902639,6.741322,-0.186256,-0.045544,0.314552,0.000279,0.001943,0.0014609999999999998,72,88,553,73,83,630.0
556,619,-16.905607,-26.202146,27,-95.0,23.325505,72.383178,93.674052,13.870973999999999,-14.902639,6.741322,-0.186256,-0.045544,0.314552,0.000279,0.001943,0.0014609999999999998,189,101,471,188,96,531.0
557,620,-2.3178419999999997,21.242826,27,-68.693802,25.180366,28.979413,104.50229399999999,-2.052565,0.0,-13.477448999999998,-0.184397,0.047923,0.314947,6e-06,6e-06,4e-06,154,158,574,155,151,469.0
558,622,-15.756785,25.38867,27,-68.693802,25.180366,28.979413,104.50229399999999,-2.052565,0.0,-13.477448999999998,-0.184397,0.047923,0.314947,6e-06,6e-06,4e-06,139,103,565,138,106,471.0
559,624,8.170380999999999,27.183071999999996,27,-77.991618,24.949149,34.389904,96.507307,-1.508494,0.0,-9.923726,-0.193152,0.039282,0.33402600000000005,1e-06,2e-06,2e-06,112,166,471,113,158,446.0
560,625,-2.280347,5.869914,27,-77.991618,24.949149,34.389904,96.507307,-1.508494,0.0,-9.923726,-0.193152,0.039282,0.33402600000000005,1e-06,2e-06,2e-06,200,124,450,200,123,432.0
561,626,-15.880897000000001,28.178106,27,-77.991618,24.949149,34.389904,96.507307,-1.508494,0.0,-9.923726,-0.193152,0.039282,0.33402600000000005,1e-06,2e-06,2e-06,108,62,479,108,71,462.0
562,627,-7.871397,-13.558812,27,-77.991618,24.949149,34.389904,96.507307,-1.508494,0.0,-9.923726,-0.193152,0.039282,0.33402600000000005,1e-06,2e-06,2e-06,299,93,637,300,96,603.0
563,628,7.516564999999999,23.722535,27,-85.902734,24.851917,36.665137,91.232223,-1.238214,0.0,-7.802357000000001,-0.191683,0.040594,0.35532600000000003,5e-06,1.3000000000000001e-05,1.6e-05,130,122,461,130,122,439.0
564,629,9.448013000000001,-2.12357,27,-85.902734,24.851917,36.665137,91.232223,-1.238214,0.0,-7.802357000000001,-0.191683,0.040594,0.35532600000000003,5e-06,1.3000000000000001e-05,1.6e-05,241,132,525,241,130,497.0
565,630,-9.118505,19.488845,27,-85.902734,24.851917,36.665137,91.232223,-1.238214,0.0,-7.802357000000001,-0.191683,0.040594,0.35532600000000003,5e-06,1.3000000000000001e-05,1.6e-05,150,50,513,153,60,464.0
566,631,-8.580072,-2.5615259999999997,27,-85.902734,24.851917,36.665137,91.232223,-1.238214,0.0,-7.802357000000001,-0.191683,0.040594,0.35532600000000003,5e-06,1.3000000000000001e-05,1.6e-05,244,45,592,247,55,557.0
567,632,8.159488,8.477386,27,-93.130783,24.379967999999998,47.708738000000004,84.363137,-0.622397,0.0,-4.459008,-0.20183399999999999,0.015615,0.357297,0.0,3e-06,2e-06,152,122,407,152,122,419.0
568,633,8.732159,-5.8871139999999995,27,-93.130783,24.379967999999998,47.708738000000004,84.363137,-0.622397,0.0,-4.459008,-0.20183399999999999,0.015615,0.357297,0.0,3e-06,2e-06,209,126,436,209,126,444.0
569,634,-18.039683,22.225317999999998,27,-93.130783,24.379967999999998,47.708738000000004,84.363137,-0.622397,0.0,-4.459008,-0.20183399999999999,0.015615,0.357297,0.0,3e-06,2e-06,85,6,335,94,11,567.0
570,635,-10.367599,-6.217791,27,-93.130783,24.379967999999998,47.708738000000004,84.363137,-0.622397,0.0,-4.459008,-0.20183399999999999,0.015615,0.357297,0.0,3e-06,2e-06,209,37,506,215,41,503.0
571,636,-2.1210720000000003,28.871939,27,-82.92183399999999,24.192866,52.086919,92.47289599999999,-1.4707780000000001,0.0,-6.450126999999999,-0.200613,-0.010665000000000001,0.31149899999999997,1e-06,7.000000000000001e-06,5e-06,5,167,296,6,170,373.0
572,637,2.1626529999999997,-20.603322,27,-82.92183399999999,24.192866,52.086919,92.47289599999999,-1.4707780000000001,0.0,-6.450126999999999,-0.200613,-0.010665000000000001,0.31149899999999997,1e-06,7.000000000000001e-06,5e-06,228,182,521,232,185,534.0
573,638,-15.999901000000001,-2.76315,27,-82.92183399999999,24.192866,52.086919,92.47289599999999,-1.4707780000000001,0.0,-6.450126999999999,-0.200613,-0.010665000000000001,0.31149899999999997,1e-06,7.000000000000001e-06,5e-06,157,106,436,157,105,433.0
574,639,-17.721689,-15.172442000000002,27,-82.92183399999999,24.192866,52.086919,92.47289599999999,-1.4707780000000001,0.0,-6.450126999999999,-0.200613,-0.010665000000000001,0.31149899999999997,1e-06,7.000000000000001e-06,5e-06,205,95,458,206,94,463.0
575,640,5.496117,-16.167115,27,-95.0,23.424259,70.072317,95.616799,-62.244285999999995,-20.786609,1.212539,-0.17973499999999998,-0.055337,0.332516,0.0015630000000000002,0.015916,0.012847999999999998,127,150,466,127,157,612.0
576,641,3.037827,-25.531088,27,-95.0,23.424259,70.072317,95.616799,-62.244285999999995,-20.786609,1.212539,-0.17973499999999998,-0.055337,0.332516,0.0015630000000000002,0.015916,0.012847999999999998,161,145,459,161,151,588.0
577,642,-10.200494,-22.126813000000002,27,-95.0,23.424259,70.072317,95.616799,-62.244285999999995,-20.786609,1.212539,-0.17973499999999998,-0.055337,0.332516,0.0015630000000000002,0.015916,0.012847999999999998,152,100,444,151,95,570.0
578,643,-5.466352,-27.250199,27,-95.0,23.424259,70.072317,95.616799,-62.244285999999995,-20.786609,1.212539,-0.17973499999999998,-0.055337,0.332516,0.0015630000000000002,0.015916,0.012847999999999998,170,111,438,170,109,583.0
579,644,-16.75923,22.043086,28,-76.816991,24.572770000000002,43.197169,97.13804,-1.3723379999999998,0.0,-9.243599,-0.19559200000000002,0.009641,0.312567,1e-06,4e-06,2e-06,78,96,558,79,99,547.0
580,645,-0.036463999999999996,-3.6501339999999995,28,-76.816991,24.572770000000002,43.197169,97.13804,-1.3723379999999998,0.0,-9.243599,-0.19559200000000002,0.009641,0.312567,1e-06,4e-06,2e-06,187,170,499,190,168,511.0
581,646,-19.979148000000002,12.625975,28,-76.816991,24.572770000000002,43.197169,97.13804,-1.3723379999999998,0.0,-9.243599,-0.19559200000000002,0.009641,0.312567,1e-06,4e-06,2e-06,122,87,499,123,89,495.0
582,647,-19.842857000000002,-21.939420000000002,28,-76.816991,24.572770000000002,43.197169,97.13804,-1.3723379999999998,0.0,-9.243599,-0.19559200000000002,0.009641,0.312567,1e-06,4e-06,2e-06,279,85,636,280,82,649.0
